ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
CPD-21340	-	-	TRANS-POLYISOPRENYL-PP	-	all-trans-nonaprenyl diphosphate	-	(C 45);(H 73);(O 7);(P 2)	(PUBCHEM 25244603 NIL |taltman| 3466375284 NIL NIL); (CHEBI 58391 NIL |ong| 3523630741 NIL NIL); (CHEMSPIDER 4444250 NIL |hartmut| 3731409016 NIL NIL); (LIGAND-CPD C04145 NIL |hartmut| 3731409016 NIL NIL); (PUBCHEM 5280650 NIL |hartmut| 3731409016 NIL NIL)	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/COP(OP(=O)([O-])[O-])(=O)[O-]	(hydroxy-(3,7,11,15,19,23,27,31,35-nonamethylhexatriaconta-2,6,10,14,18,22,26,30,34-nonaenoxy)phosphinoyl)oxyphosphonic acid; solanyl pyrophosphate; all-trans-nonaprenyl diphosphate; solanesyl pyrophosphate; solanesyl diphosphate	['-']
GERANYLGERANYL-PP	-	-	TRANS-POLYISOPRENYL-PP	-	geranylgeranyl diphosphate	GGPP	(C 20);(H 33);(O 7);(P 2)	(REFMET Geranylgeranyl diphosphate NIL |midford| 3701443689 NIL NIL); (CHEBI 58756 NIL |caspi| 3610455683 NIL NIL); (METABOLIGHTS MTBLC58756 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB04486 NIL |kothari| 3608602944 NIL NIL); (DRUGBANK DB07841 NIL |kothari| 3594430417 NIL NIL); (CHEMSPIDER 4593687 NIL |kothari| 3563632011 NIL NIL); (PUBCHEM 5497105 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00353 NIL |kr| 3410284649 NIL NIL)	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	GGPP; all-trans-geranyl-geranyl-pp; geranylgeranyl-PP; geranylgeranyl diphosphate; (2E,6E,10E)-geranylgeranyl diphosphate; &omega,E,E,E-geranylgeranyl diphosphate; (2E,6E,10E)-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-yl diphosphate; all-trans-geranylgeranyl diphosphate; 2-trans,6-trans,10-trans-geranylgeranyl diphosphate	['-']
SQUALENE	-	-	Triterpenes	-	squalene	-	(C 30);(H 50)	(REFMET Squalene NIL |midford| 3697479617 NIL NIL); (PUBCHEM 638072 NIL |kothari| 3651883220 NIL NIL); (METABOLIGHTS MTBLC15440 NIL |kothari| 3608996240 NIL NIL); (HMDB HMDB00256 NIL |kothari| 3608601834 NIL NIL); (LIPID_MAPS LMPR0106010002 NIL |kothari| 3594492024 NIL NIL); (CHEBI 15440 NIL |hartmut| 3568045648 NIL NIL); (LIGAND-CPD C00751 NIL |taltman| 3459474373 NIL NIL); (CAS 111-02-4)	CC(C)=CCCC(\C)=C/CCC(\C)=C/CC/C=C(C)/CC/C=C(C)/CCC=C(C)C	['-']	['-']
EPOXYSQUALENE	-	-	Triterpenes	-	(3S)-2,3-epoxy-2,3-dihydrosqualene	-	(C 30);(H 50);(O 1)	(PUBCHEM 5459811 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC15441 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01188 NIL |kothari| 3608602674 NIL NIL); (CHEBI 15441 NIL |hartmut| 3567965557 NIL NIL); (CHEMSPIDER 4444080 NIL |kothari| 3563632140 NIL NIL); (LIGAND-CPD C01054 NIL |kr| 3410284650 NIL NIL); (CAS 9029-62-3)	CC(C)=CCCC(\C)=C/CCC(\C)=C/CC/C=C(C)/CC/C=C(C)/CC[C@H]1(C(C)(C)O1)	squalene 2,3-epoxide; squalene 2,3-oxide; (S)-squalene-2,3-epoxide; 2,3-EDSQ; 2,3-epoxisqualene; oxidosqualene; 2,3-oxidosqualene; (3S)-2,3-epoxysqualene	['-']
CPD-409	-	Glycerolipids	Monoacylglycerols	Monoacylglycerol	2-acylglycerol	-	['-']	(LIGAND-CPD C02112 NIL |kothari| 3494208011 NIL NIL); (CHEBI 17389 NIL |kothari| 3494206872 NIL NIL)	C(O)C(CO)OC(=O)[R]	2-monoglyceride; 2-glyceride; 2-MAG	['-']
CPD-6972	-	Fatty acyls	Compounds	Acyl-Coenzyme A	4-(2'-carboxyphenyl)-4-oxobutyryl-CoA	-	(C 32);(H 39);(N 7);(O 20);(P 3);(S 1)	(BIGG sbzcoa NIL |kothari| 3661824226 NIL NIL); (CHEBI 15509 NIL |kothari| 3594050851 NIL NIL); (PUBCHEM 25245100 NIL |taltman| 3451921009 NIL NIL); (LIGAND-CPD C03160 NIL |kr| 3346617699 NIL NIL)	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(CCC(C1(/C=C\C=C/C(/C([O-])=O)=1))=O)=O)COP(=O)(OP(=O)(OC[C@H]2(O[C@H]([C@@H]([C@@H]2OP([O-])(=O)[O-])O)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]	succinylbenzoyl-CoA; 2-succinylbenzoyl-CoA; 2-(3'-carboxypropionyl)benzoyl-CoA; o-succinylbenzoyl-CoA	['-']
THF-GLU-N	SUPER	-	All-Folates	-	tetrahydrofolate	-	['-']	(PUBCHEM 25202940 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C03541 NIL |taltman| 3466371734 NIL NIL)	C([C@@H]1(NC2(\C(NC(/N)=N/C(\NC1)=2)=O)))NC3(\C=C/C(/C(N[C@H](C(=O)[O-])CCC([R])=O)=O)=C\C=3)	tetrahydropteroyl polyglutamate; THF(glu)n; H4PteGlun; tetrahydrofolate-glutamate; THF; THF polyglutamate	['-']
CPD-1301	THF-GLU-N	-	THF-GLU-N	-	tetrahydropteroyl tri-L-glutamate	-	(C 29);(H 33);(N 9);(O 12)	(PUBCHEM 135398571 NIL |kothari| 3760047716 NIL NIL); (HMDB HMDB12290 NIL |kothari| 3608601636 NIL NIL); (CHEBI 58140 NIL |kothari| 3608037944 NIL NIL); (CHEMSPIDER 17625690 NIL |kothari| 3563631830 NIL NIL); (LIGAND-CPD C04144 NIL |butler| 3264184454 NIL NIL)	C([C@@H]1(NC2(\C(NC(/N)=N/C(\NC1)=2)=O)))NC3(\C=C/C(/C(N[C@H](C(=O)[O-])CCC(N[C@H](C(=O)[O-])CCC(N[C@H](C(=O)[O-])CCC([O-])=O)=O)=O)=O)=C\C=3)	H4PteGlu3	['-']
THF	THF-GLU-N	-	B-vitamins; THF-GLU-N	-	5,6,7,8-tetrahydrofolate	-	(C 19);(H 21);(N 7);(O 6)	(PUBCHEM 135398649 NIL |kothari| 3760047716 NIL NIL); (BIGG thf NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC57453 NIL |kothari| 3608997167 NIL NIL); (HMDB HMDB01846 NIL |kothari| 3608602059 NIL NIL); (CHEBI 57453 NIL |kothari| 3608044776 NIL NIL); (CAS 135-16-0 NIL |kr| 3346617701 NIL NIL); (LIGAND-CPD C00101 NIL |kr| 3346617701 NIL NIL); (CAS 29347-89-5)	C(NC1(\C=C/C(/C(=O)N[C@H](C(=O)[O-])CCC([O-])=O)=C\C=1))[C@H]2(CNC3(/N=C(N)\NC(=O)C(/N2)=3))	H4PteGlu; 5,6,7,8-tetrahydrofolic acid; tetrahydrofolic acid; (6S)-tetrahydrofolate; H4PteGlu1; tetrahydrofolate; tetrahydrafolate; tetrahydropteroyl mono-L-glutamate; THF; tetra-H-folate; th-folate; FH4; folate-H4; tetrahydropteroylglutamate; H4F; vitamin B9	['-']
CPD-5725	THF-GLU-N	-	THF-GLU-N	-	THF-L-glutamate	-	(C 24);(H 27);(N 8);(O 9)	-	C(=O)([O-])[C@@H](CCC(=O)[O-])NC(CC[C@H](NC(=O)C3(\C=C/C(/NC[C@H]1(CNC2(/N=C(N)\NC(=O)C(/N1)=2)))=C\C=3))C([O-])=O)=O	tetrahydrofolate glutamate	['-']
METHYLENE-THF-GLU-N	-	-	THF-Derivatives	-	5,10-methylenetetrahydrofolate	-	['-']	-	C3(NC4(/N=C(N)\NC(=O)C(/N2(CN(C1(\C=C/C(/C(=O)N[C@@H](CCC([R])=O)C([O-])=O)=C\C=1))C[C@@H]23))=4))	methylene-H4PteGlu(n); methylene-THF(glu)n; methylene-H4PteGlun; methylene-tetrahydropteroylpolyglutamates	['-']
CPD-12587	-	-	Polyisoprenyl-Monophosphates; TRANS-POLYISOPRENYL-P	-	(2E,6E)-farnesyl phosphate	-	(C 15);(H 25);(O 4);(P 1)	(CHEBI 88226 NIL |kothari| 3686585520 NIL NIL); (PUBCHEM 46926298 NIL |ong| 3523387880 NIL NIL)	CC(C)=CCCC(\C)=C/CCC(\C)=C/COP([O-])([O-])=O	2,6,10-dodecatrien-1-ol, 3,7,11-trimethyl-, dihydrogen phosphate, (2E,6E)-; 2,6,10-dodecatrien-1-ol, 3,7,11-trimethyl-, dihydrogen phosphate, (E,E); (E,E)-farnesyl monophosphate; (E,E)-farnesyl phosphate; (trans, trans)-farnesyl monophosphate; 2-trans,-6-trans-farnesyl monophosphate; 2-trans,-6-trans-farnesyl phosphate	['-']
CDP	-	-	Pyrimidine-ribonucleosides-5-PP; Pyrimidines	-	CDP	-	(C 9);(H 12);(N 3);(O 11);(P 2)	(REFMET CDP NIL |midford| 3701443689 NIL NIL); (BIGG cdp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58069 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01546 NIL |kothari| 3608602268 NIL NIL); (CHEMSPIDER 16740259 NIL |kothari| 3563631820 NIL NIL); (CHEBI 58069 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 20056867 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00112 NIL |kr| 3346617701 NIL NIL); (CAS 63-38-7)	C([C@@H]2([C@H]([C@H]([C@H](N1(C(/N=C(\C=C/1)/N)=O))O2)O)O))OP(OP([O-])([O-])=O)([O-])=O	cytidine-diphosphate; cytidine-5'-diphosphate	['-']
CPD-474	-	-	2R-3R-Dihydroflavonols; 3prime-Hydroxy-Flavonoids; Dihydroquercetins	-	(+)-taxifolin	-	(C 15);(H 11);(O 7)	(REFMET Taxifolin NIL |midford| 3701443689 NIL NIL); (CHEBI 58329 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 25244891 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C01617 NIL |sreddy| 3294769398 NIL NIL); (CAS 480-18-2)	C3(/C=C(C(/O)=C\C(\[C@H]1(OC2(/C=C(/C=C(C(\C(=O)[C@H](O)1)=2)/O)/[O-])))=3)/O)	trans dihydroquercetin; (+)-dihydroquercetin; taxifolin	['-']
GAP	-	-	CPD0-2032	-	D-glyceraldehyde 3-phosphate	-	(C 3);(H 5);(O 6);(P 1)	(REFMET Glyceraldehyde-3-phosphate NIL |midford| 3701443689 NIL NIL); (BIGG g3p NIL |kothari| 3661824226 NIL NIL); (HMDB HMDB01112 NIL |kothari| 3608640738 NIL NIL); (LIGAND-CPD C00118 NIL |caspi| 3544383603 NIL NIL); (CAS 591-57-1 NIL |caspi| 3544383371 NIL NIL); (CHEBI 59776 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 24794350 NIL |taltman| 3466375285 NIL NIL)	C(=O)[C@H](O)COP(=O)([O-])[O-]	3-phosphoglyceraldehyde; D-glyceraldehyde-3-P; glyceraldehyde 3-phosphate; GAP; glyceraldehyde-phosphate; glyceraldehyde-P; glyceraldehyde-3-P; (2R)-2-hydroxy-3-(phosphooxy)-propanal; triose phosphate	['-']
RIBOSE-5P	SUPER	-	PENTOSE-5-PHOSPHATES	-	D-ribose 5-phosphate	-	(C 5);(H 9);(O 8);(P 1)	(CHEBI 78346 NIL |kothari| 3641835422 NIL NIL); (HMDB HMDB01548 NIL |kothari| 3608640744 NIL NIL); (BIGG 42420 NIL |kothari| 3584718837 NIL NIL); (PUBCHEM 24794349 NIL |taltman| 3497976212 NIL NIL); (LIGAND-CPD C00117 NIL |keseler| 3342801272 NIL NIL); (CAS 4300-28-1 NIL |keseler| 3342801272 NIL NIL)	C(=O)[C@H](O)[C@H](O)[C@@H](COP([O-])([O-])=O)O	D-ribose-5-phosphoric acid; ribose-5-phosphoric acid; ribose-5P; D-ribose-5-P; ribose-5-P; D-ribose 5'-phosphate	['-']
CPD-15317	RIBOSE-5P	-	RIBOSE-5P	-	D-ribofuranose 5-phosphate	-	(C 5);(H 9);(O 8);(P 1)	(CHEBI 52742 NIL |caspi| 3575817452 NIL NIL)	C(OP([O-])(=O)[O-])[C@@H]1([C@@H](O)[C@@H](O)C(O)O1)	['-']	['-']
CPD-15895	RIBOSE-5P	-	RIBOSE-5P	-	aldehydo-D-ribose 5-phosphate	-	(C 5);(H 9);(O 8);(P 1)	(CHEBI 58273 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 21115541 NIL |kothari| 3641818092 NIL NIL)	C(=O)[C@H](O)[C@H](O)[C@@H](COP([O-])([O-])=O)O	keto-D-ribose 5-phosphate	['-']
CPD-3041	-	-	Chalcones	-	isoliquiritigenin	-	(C 15);(H 12);(O 4)	(REFMET Isoliquiritigenin NIL |midford| 3697479617 NIL NIL); (DRUGBANK DB03285 NIL |kothari| 3651932122 NIL NIL); (METABOLIGHTS MTBLC310312 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB37316 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 553829 NIL |kothari| 3563631549 NIL NIL); (CHEBI 310312 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 638278 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C08650 NIL |kr| 3410284649 NIL NIL)	C2(/C=C(\C=C/C(/C=C/C(=O)C1(\C(\O)=C/C(/O)=C\C=1))=2)/O)	42'4'-trihydroxychalcone; 6'-deoxychalcone	['-']
COUMARATE	-	-	3-Aryl-Acrylates; Hydroxy-carboxylates; Phenylpropanoids	-	4-coumarate	-	(C 9);(H 7);(O 3)	(REFMET 4-Hydroxycinnamic acid NIL |midford| 3701443689 NIL NIL); (METABOLIGHTS MTBLC12876 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB02035 NIL |kothari| 3608602279 NIL NIL); (CHEBI 12876 NIL |kothari| 3608037944 NIL NIL); (CHEMSPIDER 4450678 NIL |kothari| 3563631752 NIL NIL); (PUBCHEM 54708745 NIL |ong| 3535722629 NIL NIL); (LIGAND-CPD C00811 NIL |kr| 3410284649 NIL NIL); (CAS 7400-08-0)	C(=O)([O-])/C=C/C1(\C=C/C(/O)=C\C=1)	4-hydroxycinnamate; 4-hydroxycinnamic acid; p-coumarate; trans-4-hydroxycinnamate; p-coumaric acid; trans-p-hydroxycinnamate; trans-4-coumarate; (2E)-3-(4-hydroxyphenyl)acrylate	(2E)-3-(4-hydroxyphenyl)prop-2-enoate
OLEOYL-COA	-	Fatty acyls	CPD0-2227; Long-Chain-234-Saturated-acyl-CoAs	Acyl-Coenzyme A	oleoyl-CoA	18:1 <i>cis</i>-9; 18:1(n-9)	(C 39);(H 64);(N 7);(O 17);(P 3);(S 1)	(REFMET Oleoyl-CoA NIL |midford| 3701443689 NIL NIL); (PUBCHEM 25245426 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC57387 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01322 NIL |kothari| 3608602309 NIL NIL); (CHEBI 57387 NIL |taltman| 3498180761 NIL NIL); (LIGAND-CPD C00510 NIL |kr| 3410284649 NIL NIL)	CCCCCCCC\C=C/CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	oloeyl-CoA (cis); cis-octadec-9-enoyl-CoA; (9Z)-octadec-9-enoyl-CoA; 18:1 cis-9; 18:1(n-9)	['-']
OLEATE-CPD	-	Fatty acyls	Long-Chain-234-Saturated-Fatty-Acids; Monounsaturated-fatty-acids; Omega-9-Fatty-Acids	Non-esterified fatty acid	oleate	18:1 n-9; 18:1&Delta9cis; C18:1 n-9; octadecenoate (n-C18:1)	(C 18);(H 33);(O 2)	(REFMET Oleic acid NIL |midford| 3701443689 NIL NIL); (BIGG ocdcea NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC30823 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00207 NIL |kothari| 3608601600 NIL NIL); (CHEMSPIDER 4573837 NIL |kothari| 3563632038 NIL NIL); (PUBCHEM 5460221 NIL |taltman| 3466375284 NIL NIL); (CHEBI 30823 NIL |taltman| 3452363583 NIL NIL); (LIGAND-CPD C00712 NIL |keseler| 3342473037 NIL NIL); (CAS 112-80-1)	CCCCCCCC\C=C/CCCCCCCC([O-])=O	oleic acid; (9Z)-octadec-9-enoate; (9Z)-octadecenoate; (9Z)-octadecenoic acid; (9Z)-octadec-9-enoic acid; (Z)-octadec-9-enoic acid; 18:1 n-9; 18:1&Delta9cis; C18:1 n-9; cis-9-octadecenoic acid; cis-&Delta9-octadecenoic acid; cis-oleic acid; octadec-9-enoic acid; octadecenoate (n-C18:1); 9-octadecenoic acid	['-']
CPD-17621	Long-Chain-Acyl-CoAs	Fatty acyls	Long-Chain-Acyl-CoAs; Omega-Hydroxy-Long-Chain-Fatty-Acyl-Coa	Acyl-Coenzyme A	16-hydroxypalmitoyl-CoA	-	(C 37);(H 62);(N 7);(O 18);(P 3);(S 1)	(CHEBI 84207 NIL |kothari| 3651889255 NIL NIL); (PUBCHEM 86583440 NIL |kothari| 3651883219 NIL NIL)	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCCCCCCO)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	&omega-hydroxy-hexadecanoyl-coenzyme A; &omega-hydroxypalmitoyl-CoA; 16-hydroxy-hexadecanoyl-CoA	['-']
TRANS-D2-ENOYL-ACP	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
GLYCOLLATE	-	-	Monocarboxylates	-	glycolate	-	(C 2);(H 3);(O 3)	(REFMET Glycolic acid NIL |midford| 3701443689 NIL NIL); (BIGG glyclt NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC29805 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00115 NIL |kothari| 3608602643 NIL NIL); (DRUGBANK DB03085 NIL |kothari| 3594430436 NIL NIL); (CHEMSPIDER 4573887 NIL |kothari| 3563632035 NIL NIL); (PUBCHEM 5460308 NIL |taltman| 3466375284 NIL NIL); (CHEBI 29805 NIL |taltman| 3452363600 NIL NIL); (LIGAND-CPD C00160 NIL |kaipa| 3311532623 NIL NIL); (CAS 79-14-1)	C(C(=O)[O-])O	hydroxyacetic acid; glycolic acid; glycollate	['-']
MONO-BETA-D-GALACTOSYLACYLGLYCEROL	-	-	Compounds	-	mono-&beta-D-galactosylacylglycerol	-	['-']	(LIGAND-CPD C04315 NIL |taltman| 3466371734 NIL NIL)	C(OC(=O)[R])[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))O	['-']	['-']
DIHYDROKAEMPFEROL-CMPD	-	-	2R-3R-Dihydroflavonols	-	(+)-dihydrokaempferol	-	(C 15);(H 12);(O 6)	(REFMET Aromadendrin NIL |midford| 3697479617 NIL NIL); (CHEBI 15401 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 122850 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC15401 NIL |kothari| 3608991478 NIL NIL); (LIGAND-CPD C00974 NIL |kr| 3410284650 NIL NIL); (CAS 480-20-6)	C3(/C=C(\C=C/C(/[C@H]1(OC2(\C(\C([C@@H]1O)=O)=C(/C=C(/C=2)/O)\O)))=3)/O)	(+)-aromadendrin; (2R,3R)-dihydrokaempferol	['-']
CPD-9965	-	Fatty acyls	Long-Chain-234-Saturated-acyl-CoAs	Acyl-Coenzyme A	icosanoyl-CoA	-	(C 41);(H 70);(N 7);(O 17);(P 3);(S 1)	(REFMET Eicosanoyl-CoA NIL |midford| 3701443689 NIL NIL); (HMDB HMDB04258 NIL |kothari| 3608602199 NIL NIL); (CHEBI 57380 NIL |kothari| 3577646961 NIL NIL); (PUBCHEM 25203411 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C02041 NIL |kr| 3410284649 NIL NIL)	CCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	eicosanoyl-CoA; arachidoyl-CoA	['-']
PHOSPHO-ENOL-PYRUVATE	-	-	Monocarboxylates	-	phosphoenolpyruvate	-	(C 3);(H 2);(O 6);(P 1)	(REFMET Phosphoenolpyruvic acid NIL |midford| 3701443689 NIL NIL); (BIGG pep NIL |kothari| 3661824226 NIL NIL); (HMDB HMDB00263 NIL |kothari| 3608601855 NIL NIL); (CHEMSPIDER 2907208 NIL |kothari| 3563632205 NIL NIL); (CHEBI 58702 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 3674425 NIL |taltman| 3466375285 NIL NIL); (CAS 138-08-9 NIL |kr| 3346617701 NIL NIL); (LIGAND-CPD C00074 NIL |kr| 3346617701 NIL NIL)	C=C(OP([O-])([O-])=O)C([O-])=O	PEP; 2-(phosphooxy)- 2-propenoate	['-']
PHYTOL	-	-	Long-Chain-Primary-Alcohols	-	phytol	-	(C 20);(H 40);(O 1)	(REFMET Phytol NIL |midford| 3697479617 NIL NIL); (METABOLIGHTS MTBLC17327 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB02019 NIL |kothari| 3604149777 NIL NIL); (LIPID_MAPS LMPR0104010002 NIL |kothari| 3594492029 NIL NIL); (CHEMSPIDER 4444094 NIL |kothari| 3563632139 NIL NIL); (PUBCHEM 5280435 NIL |taltman| 3466375284 NIL NIL); (CHEBI 17327 NIL |taltman| 3452363466 NIL NIL); (LIGAND-CPD C01389 NIL |kr| 3410284649 NIL NIL)	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCCC(\C)=C/CO	trans-phytol; (2E,7R,11R)-3,7,11,15-tetramethyl-2-hexadecen-1-ol	['-']
CPD-7025	-	-	Compounds	-	phytyl monophosphate	-	(C 20);(H 39);(O 4);(P 1)	(CHEBI 75483 NIL |kothari| 3594046691 NIL NIL); (PUBCHEM 25245113 NIL |taltman| 3466375284 NIL NIL)	CC(CCC[C@H](CCC[C@@H](C)CCCC(\C)=C/COP([O-])(=O)[O-])C)C	phytolmonophosphate	['-']
Flavonols	SUPER	-	Hydroxyflavones	-	flavonol	-	['-']	(|Wikipedia| Flavonol NIL |caspi| 3586873607 NIL NIL); (CHEBI 28802 NIL |kothari| 3498847404 NIL NIL)	C3([R3])(C(/[R4])=C([R5])/C(/C1(/OC2(/C(\[R9])=C([R8])\C(/[R7])=C([R6])/C(/C(=O)C(/O)=1)=2)))=C([R1])\C(/[R2])=3)	['-']	['-']
CPD-8004	Flavonols	-	Flavonols	-	isorhamnetin	-	(C 16);(H 11);(O 7)	(METABOLIGHTS MTBLC6052 NIL |kothari| 3608996726 NIL NIL); (HMDB HMDB02655 NIL |kothari| 3594494404 NIL NIL); (LIPID_MAPS LMPK12110002 NIL |kothari| 3594492091 NIL NIL); (CHEBI 6052 NIL |kothari| 3594046690 NIL NIL); (PUBCHEM 25202413 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C10084 NIL |kr| 3410284650 NIL NIL)	COC1(\C(\O)=C/C=C(/C=1)/C2(/OC3(\C(\C(=O)C(/[O-])=2)=C(/C=C(/C=3)/O)\O)))	3'-methoxyquercetin; 3-methylquercetin	['-']
Flavonol-3-O-B-D-Glucosides	SUPER	-	Flavone-Beta-D-Glucosides; Flavonol-3-O-Glycosides	-	flavonol-3-O-&beta-D-glucoside	-	['-']	(LIGAND-CPD C03946 NIL |kothari| 3494166633 NIL NIL); (CHEBI 16816 NIL |kothari| 3494166633 NIL NIL)	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)OC3(\C(=O)C4(\C(\OC(\C2(/C(\[R1])=C([R2])\C(/[R3])=C([R4])/C(\[R5])=2))=3)=C([R9])/C(\[R8])=C([R7])\C(/[R6])=4)))	['-']	['-']
Flavonol-3-O-L-Rham-16-D-Glus	Flavonol-3-O-B-D-Glucosides	-	Flavonol-3-O-B-D-Glucosides	-	flavonol 3-O-[&alpha-L-rhamnosyl-(1->6)-&beta-D-glucoside]	-	['-']	-	C[C@H]5([C@H](O)[C@@H](O)[C@@H](O)[C@H](OC[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)OC3(\C(=O)C4(\C(\OC(\C2(/C(\[R1])=C([R2])\C(/[R3])=C([R4])/C(\[R5])=2))=3)=C([R9])/C(\[R8])=C([R7])\C(/[R6])=4))))O5)	flavonol 3-O-rutinoside	['-']
Flavonol-cumaroyl-glucosides	Flavonol-3-O-B-D-Glucosides	-	Flavonol-3-O-B-D-Glucosides	-	flavonol 3-O-(6-(4-coumaroyl)-&beta-D glucosyl-(1->2)-&beta-D-glucosyl-(1->2)-&beta-D-glucoside)	-	['-']	-	C(O)[C@@H]4([C@@H](O)[C@H](O)[C@@H](O[C@@H]3(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O[C@H]2([C@H](O)[C@@H](O)[C@H](O)[C@@H](COC(/C=C/C1(\C=C/C(/O)=C\C=1))=O)O2))3))[C@@H](O4)OC6(\C(=O)C7(\C(\OC(\C5(/C(\[R1])=C([R2])\C(/[R3])=C([R4])/C(\[R5])=5))=6)=C([R9])/C(\[R8])=C([R7])\C(/[R6])=7)))	['-']	['-']
CPD-14847	Flavonol-3-O-B-D-Glucosides; SUPER	-	Flavonol-3-O-B-D-Glucosides	-	kaempferol 3-O-&beta-gentiobioside	-	(C 27);(H 30);(O 16)	(CHEBI 136785 NIL |kothari| 3741700409 NIL NIL); (PUBCHEM 9960512 NIL |kothari| 3619398822 NIL NIL)	C5(/C=C(\C=C/C(/C3(/OC4(/C=C(/C=C(C(\C(=O)C(/O[C@@H]2(O[C@H](CO[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))[C@@H](O)[C@H](O)[C@@H](O)2))=3)=4)/O)/O)))=5)/O)	kaempferol-3-gentiobioside	['-']
Beta-3-hydroxybutyryl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-6201	-	-	Gibberellins	-	gibberellin A36	-	(C 20);(H 24);(O 6)	(LIPID_MAPS LMPR0104170019 NIL |kothari| 3594492046 NIL NIL); (CHEBI 29595 NIL |kothari| 3594051755 NIL NIL); (PUBCHEM 25243919 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C11862 NIL |kr| 3410284650 NIL NIL)	C=C1([C@H]2(C[C@]3(C1)([C@H]([C@@H]4([C@@](C)([C@@H](O)CC[C@@](C=O)([C@@H](CC2)3)4)C([O-])=O))C([O-])=O)))	GA36; GA36	['-']
