ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
Mycolipenyl-CoA	Long-Chain-Acyl-CoAs	Fatty acyls	Long-Chain-Acyl-CoAs; Monounsaturated-fatty-acids	Acyl-Coenzyme A	mycolipenoyl-CoA	-	['-']	-	C[C@H](C[C@@H](/C=C(C)/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])C)CCCCCCCCCCCCCCCCC[R]	(2E,2S,4S,6S)-2,4,6-trimethyl-2-enoyl-CoA	['-']
CPD0-2228	Long-Chain-Acyl-CoAs	Fatty acyls	Long-Chain-Acyl-CoAs	Non-esterified fatty acid	tetradecenoyl-CoA (n-C14:1CoA)	-	(C 35);(H 56);(N 7);(O 17);(P 3);(S 1)	(BIGG tdecoa NIL |kothari| 3661824226 NIL NIL)	CCCCCC/C=C/CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	['-']	['-']
CPD-17578	Long-Chain-Acyl-CoAs	Fatty acyls	Fatty-Acids-Within-Glycerolipids; Long-Chain-Acyl-CoAs	Non-esterified fatty acid	[glycerolipid]-(9Z,12Z)-hexadeca-9,12-dienoate	-	['-']	-	CCC\C=C/C\C=C/CCCCCCCC(=O)[a glycerolipid]	['-']	['-']
CPD-21036	Long-Chain-Acyl-CoAs	Fatty acyls	3-HYDROXYACYL-COA; Long-Chain-Acyl-CoAs	Acyl-Coenzyme A	3-hydroxyhexadecanoyl-CoA	-	(C 37);(H 62);(N 7);(O 18);(P 3);(S 1)	-	CCCCCCCCCCCCCC(CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)O	3-hydroxypalmitoyl-CoA	['-']
CPD-15364	Long-Chain-Acyl-CoAs	Fatty acyls	Long-Chain-Acyl-CoAs	Acyl-Coenzyme A	ricinoleoyl-CoA	-	(C 39);(H 64);(N 7);(O 18);(P 3);(S 1)	(CHEBI 139559 NIL |kothari| 3728316183 NIL NIL); (PUBCHEM 90658767 NIL |kothari| 3641818092 NIL NIL)	CCCCCC[C@@H](O)C\C=C/CCCCCCCC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O	12-hydroxy-9-octadecenoyl-CoA	['-']
CPD-10254	Long-Chain-Acyl-CoAs	Fatty acyls	Long-Chain-Acyl-CoAs	Acyl-Coenzyme A	(9Z,12Z)-hexadeca-9,12-dienoyl-CoA	16:2-delta9,12-CoA; 16:2-delta9,12-ACoA	(C 37);(H 58);(N 7);(O 17);(P 3);(S 1)	(CHEBI 76552 NIL |kothari| 3599494428 NIL NIL); (PUBCHEM 46173284 NIL |taltman| 3497976212 NIL NIL)	CCC\C=C/C\C=C/CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	9,12-cis-hexadecadienoyl-CoA; 16:2-delta9,12-CoA; 9z,12z-hexadecadienoyl-CoA	['-']
VLC-alcohol-LC-acyl-ester	-	-	Wax-Esters	-	very-long-chain alcohol--long-chain acyl wax ester	-	['-']	-	C(CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCC[R2])[R]	['-']	['-']
CPD-14281	SUPER	Fatty acyls	Very-Long-Chain-Trans-23-Dehydroacyl-CoA	Acyl-Coenzyme A	trans-docos-2-enoyl-CoA	-	(C 43);(H 72);(N 7);(O 17);(P 3);(S 1)	(PUBCHEM 71627306 NIL |kothari| 3619400315 NIL NIL); (CHEBI 74692 NIL |kothari| 3608037945 NIL NIL)	CCCCCCCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O	trans-2,3-dihydro-docosenoyl-CoA; (2E)-docosenoyl-CoA	['-']
3-METHYLTHIOPROPYL-GLUCOSINOLATE	-	-	Omega-methylthio-alkyl-glucosinolates	-	glucoiberverin	-	(C 11);(H 20);(N 1);(O 9);(S 3)	(PUBCHEM 9548637 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC5407 NIL |kothari| 3608996938 NIL NIL); (CHEBI 5407 NIL |kothari| 3594046689 NIL NIL); (LIGAND-CPD C08412 NIL |taltman| 3466371734 NIL NIL)	CSCCCC(/S[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))=N\OS(=O)(=O)[O-]	3-(methylthio)propyl-glucosinolate; 3-(methylsulfanyl)propyl-glucosinolate	['-']
INOSITOL-1-4-BISPHOSPHATE	-	-	Myo-inositol-bisphosphates	-	D-myo-inositol (1,4)-bisphosphate	Ins(1,4)P<sub>2</sub>	(C 6);(H 10);(O 12);(P 2)	(METABOLIGHTS MTBLC58282 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00968 NIL |kothari| 3608602122 NIL NIL); (CHEBI 58282 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 25203530 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C01220 NIL |taltman| 3459474373 NIL NIL); (CAS 47055-78-7)	[C@@H]1(O)([C@@H](O)[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O)[C@@H](OP([O-])([O-])=O)1)	myo-inositol (1,4)-bisphosphate; inositol (1,4)-bisphosphate; I(1,4)P2	['-']
CPD-13909	-	-	All-Glutathiones	-	glutathioselenol	-	(C 10);(H 16);(N 3);(O 6);(S 1);(SE 1)	(CHEBI 71265 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 70680284 NIL |kothari| 3641818092 NIL NIL); (METABOLIGHTS MTBLC64729 NIL |kothari| 3608996275 NIL NIL); (LIGAND-CPD C18871 NIL |kothari| 3594054832 NIL NIL)	C(S[SeH])[C@@H](C(NCC([O-])=O)=O)NC(=O)CC[C@H]([NH3+])C([O-])=O	GSSeH; selenoglutathione persulfide; selenoglutathione	['-']
3-KETOACYL-COA	SUPER	Fatty acyls	3-Oxoacyl-CoAs	Acyl-Coenzyme A	2,3,4-saturated 3-oxoacyl-CoA	-	['-']	(CHEBI 15489 NIL |taltman| 3498180761 NIL NIL)	C([R])C(=O)CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O	2,3,4-saturated &beta-ketoacyl-CoA; 2,3,4-saturated 3-ketoacyl-CoA	['-']
Medium-Chain-oxoacyl-CoAs	3-KETOACYL-COA	Fatty acyls	3-KETOACYL-COA	Acyl-Coenzyme A	medium-chain oxoacyl-CoA	-	['-']	-	['-']	['-']	['-']
Octanoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-8268	-	Glycerophospholipids	Phosphatidates-36-2	Phosphatidic acid	dioleoyl phosphatidate	18:1-18:1-PA; 1-18:1-2-18:1-phosphatidic acid; 1-18:1-2-18:1-phosphatidate	(C 39);(H 71);(O 8);(P 1)	(CHEBI 74546 NIL |kothari| 3716218713 NIL NIL); (PUBCHEM 71627209 NIL |kothari| 3686579210 NIL NIL); (HMDB HMDB07865 NIL |kothari| 3608640722 NIL NIL)	CCCCCCCC\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)[O-])=O	18:1-18:1-PA; 1-18:1-2-18:1-phosphatidic acid; 1,2-(9Z-octadecenoyl)-sn-glycero-3-phosphate; 1-18:1-2-18:1-phosphatidate	['-']
CPD-19795	-	-	Castasterone-Sulfates	-	castasterone 22-O-sulfate	-	(C 28);(H 47);(O 8);(S 1)	(PUBCHEM 126961041 NIL |kothari| 3716212929 NIL NIL)	CC(C)[C@H](C)[C@@H](O)[C@H](OS(=O)(=O)[O-])[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(CC(=O)[C@H]1(C[C@H](O)[C@H](O)C[C@@](C)1[C@H]2CC[C@](C)34))))	['-']	['-']
CPDQT-29	-	-	CPD-19485	-	8-(methylsulfanyl)-2-oxooctanoate	-	(C 9);(H 15);(O 3);(S 1)	(PUBCHEM 44237313 NIL |taltman| 3466375284 NIL NIL); (KNAPSACK C00007643 NIL |achi1| 3445698165 NIL NIL)	CSCCCCCCC(=O)C([O-])=O	8-(methylthio)-2-oxooctanoic acid; 8-(methylthio)-2-oxooctanoate	['-']
ADENINE	-	-	Cobamide-Lower-Ligands; Purine-Bases	-	adenine	-	(C 5);(H 5);(N 5)	(REFMET Adenine NIL |midford| 3697479617 NIL NIL); (BIGG ade NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC16708 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00034 NIL |kothari| 3594494372 NIL NIL); (DRUGBANK DB00173 NIL |kothari| 3594430390 NIL NIL); (CHEMSPIDER 185 NIL |kothari| 3563632963 NIL NIL); (CHEBI 16708 NIL |taltman| 3452363470 NIL NIL); (PUBCHEM 190 NIL |taltman| 3448034169 NIL NIL); (LIGAND-CPD C00147 NIL |kr| 3346617701 NIL NIL); (CAS 73-24-5)	C2(N)(\N=C/N=C1(C(/N=C\N1)=2))	6-aminopurine; A	['-']
CPD-4483	-	-	Compounds	-	3-methyl-4-trans-hydroxy-2-butenal	-	(C 5);(H 8);(O 2)	(CHEMSPIDER 18598880 NIL |kothari| 3563631784 NIL NIL); (PUBCHEM 22841439 NIL |taltman| 3466375284 NIL NIL)	CC(/CO)=C\C=O	['-']	['-']
Very-Long-Chain-Trans-23-Dehydroacyl-CoA	SUPER	Fatty acyls	TRANS-D2-ENOYL-COA	Acyl-Coenzyme A	very-long-chain (2E)-2-enoyl-CoA	-	['-']	-	C(CCCCCCCCCCCCCCCCCCC/C=C/C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)[R]	very-long-chain trans-2,3-dehydroacyl-CoA; very-long-chain trans-2,3-didehydroacyl-CoA; very-long-chain trans-2-enoyl-CoA; very-long-chain trans-&Delta2-enoyl-CoA; very-long-chain trans-didehydroacyl-CoA; very-long-chain (2E)-2-enoyl-CoA	['-']
CPD-17646	-	-	POLY-HYDROXYLATED-TETRAKETIDE-PYRONE	-	2-(2,8-dihydroxytridecyl)-6-oxopyran-4-olate	-	(C 18);(H 29);(O 5)	(PUBCHEM 91820562 NIL |kothari| 3651883219 NIL NIL)	CCCCCC(O)CCCCCC(O)CC1(\OC(=O)/C=C(\C=1)/[O-])	['-']	['-']
CPD-12385	-	-	CPD-6262	-	(Z)-1-(L-cysteinyglycin-S-yl)-N-hydroxy-2-phenylethan-1-imine	-	(C 13);(H 17);(N 3);(O 4);(S 1)	(CHEBI 136830 NIL |kothari| 3716218713 NIL NIL); (PUBCHEM 25246410 NIL |kothari| 3651883220 NIL NIL)	C(SC(/CC1(\C=C/C=C\C=1))=N/O)[C@H]([NH3+])C(=O)NCC(=O)[O-]	['-']	['-']
Nucleoside-Triphosphates	-	-	Nucleotides	-	nucleoside triphosphate	-	['-']	(LIGAND-CPD C00201 NIL |taltman| 3459474374 NIL NIL)	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@@H]([a nucleobase])[C@H]([R])[C@H](O)1)	NTP; nucleoside 5'-triphosphate	['-']
PHYTYL-PYROPHOSPHATE	-	-	Diterpenes	-	phytyl diphosphate	-	(C 20);(H 39);(O 7);(P 2)	(CHEBI 75434 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 71728454 NIL |kothari| 3641818093 NIL NIL); (LIGAND-CPD C05427 NIL |taltman| 3459474374 NIL NIL)	CC(CCC[C@H](CCC[C@H](CCCC(\C)=C/COP([O-])(=O)OP([O-])(=O)[O-])C)C)C	phytyl pyrophosphate; phytyl-PP	['-']
Nucleoside-Diphosphates	-	-	Nucleotides	-	nucleoside diphosphate	-	['-']	(CHEBI 57930 NIL |kothari| 3513083380 NIL NIL); (LIGAND-CPD C00454 NIL |kothari| 3458493600 NIL NIL)	C(OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@@H]([a nucleobase])[C@H]([R])[C@H](O)1)	NDP	['-']
UDP-N-ACETYL-D-GLUCOSAMINE	-	-	UDP-sugar	-	UDP-N-acetyl-&alpha-D-glucosamine	-	(C 17);(H 25);(N 3);(O 17);(P 2)	(REFMET UDP-N-acetylglucosamine NIL |midford| 3701443689 NIL NIL); (BIGG uacgam NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC57705 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00290 NIL |kothari| 3608601986 NIL NIL); (CHEMSPIDER 17600409 NIL |kothari| 3563631831 NIL NIL); (CHEBI 57705 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 16667373 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00043 NIL |kr| 3346617700 NIL NIL); (CAS 528-04-1)	CC(=O)N[C@H]3([C@@H](OP(OP(OC[C@@H]1([C@H]([C@H]([C@@H](O1)N2(\C=C/C(NC2=O)=O))O)O))([O-])=O)([O-])=O)O[C@@H]([C@H]([C@@H]3O)O)CO)	UDP-acetyl-D-glucosamine; UDP-GlcNAc; UDP-N-acetyl-glucosamine; uridine diphosphate N-acetylglucosamine; N-[2-[[[5-[(2,4-dioxo-1H-pyrimidin-1-yl)]-3,4-dihydroxy-tetrahydrofuran-2-yl]methoxy-hydroxy-phosphinoyl]oxy-hydroxy-phosphinoyl]oxy-4,5-dihydroxy-6-(hydroxymethyl)tetrahydropyran-3-yl]acetamide; UDP-2-acetamido-2-deoxy-&alpha-D-glucose; UDP-N-acetyl-D-glucosamine; UDP-&alpha-N-acetyl-D-glucosamine	['-']
CPD-665	-	-	Short-Chain-Aldehydes; n-Alkanals	-	1-propanal	-	(C 3);(H 6);(O 1)	(BIGG ppal NIL |kothari| 3661824226 NIL NIL); (HMDB HMDB03366 NIL |kothari| 3594494360 NIL NIL); (CHEMSPIDER 512 NIL |kothari| 3563632918 NIL NIL); (PUBCHEM 527 NIL |taltman| 3466375285 NIL NIL); (CHEBI 17153 NIL |taltman| 3452363543 NIL NIL); (LIGAND-CPD C00479 NIL |kr| 3346617700 NIL NIL); (CAS 123-38-6)	CCC=O	propionaldehyde	['-']
CPD1F-133	-	-	Xanthophylls	-	violaxanthin	-	(C 40);(H 56);(O 4)	(PUBCHEM 448438 NIL |kothari| 3651883220 NIL NIL); (CHEBI 35288 NIL |caspi| 3621985654 NIL NIL); (HMDB HMDB03101 NIL |kothari| 3608602692 NIL NIL); (LIGAND-CPD C08614 NIL |kr| 3410284650 NIL NIL)	CC(/C=C/C=C(C)/C=C/[C@]12(C(C)(C)C[C@H](O)C[C@](O1)(C)2))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\[C@]34(C(C)(C)C[C@H](O)C[C@](O3)(C)4)	5,6,5',6'-diepoxy-5,6,5',6'-tetrahydro-&beta,&beta-carotene-3,3'-diol	['-']
CPD-7203	-	-	9-apo-Carotenones	-	5,6-epoxy-3-hydroxy-9-apo-&beta-caroten-9-one	-	(C 13);(H 20);(O 3)	(CHEMSPIDER 4521836 NIL |kothari| 3563632060 NIL NIL); (PUBCHEM 5371267 NIL |taltman| 3466375284 NIL NIL)	CC(/C=C/C12(C(CC(CC1(O2)C)O)(C)C))=O	['-']	['-']
CPD-7207	-	-	Aldehydes	-	8',10-diapocarotene-8',10-dial	-	(C 17);(H 20);(O 2)	(CHEMSPIDER 58829813 NIL |hartmut| 3728051706 NIL NIL); (PUBCHEM 25246119 NIL |taltman| 3466375283 NIL NIL)	CC(/C=C/C=C(C)/C=O)=C\C=C\C=C(C)\C=C\C=O	4,9,13-trimethyltetradeca-2,4,6,8,10,12-hexaene-1,14-dial; (2E,4E,6E,8E,10E,12E)-2,6,11-trimethyltetradeca-2,4,6,8,10,12-hexaenedial; 2,6,11-trimethyltetradeca-hexaenedial	['-']
CPD-13371	-	-	Methylketones	-	pseudoionone	-	(C 13);(H 20);(O 1)	(HMDB HMDB32498 NIL |kothari| 3608597114 NIL NIL); (CHEBI 67207 NIL |kothari| 3577646961 NIL NIL); (CHEMSPIDER 1387980 NIL |kothari| 3563631535 NIL NIL); (PUBCHEM 1757003 NIL |ong| 3523387880 NIL NIL)	CC(C)=CCCC(\C)=C/C=C/C(C)=O	['-']	['-']
GERANIAL	-	-	Monoterpenals	-	geranial	-	(C 10);(H 16);(O 1)	(LIPID_MAPS LMPR0102010003 NIL |kothari| 3594492031 NIL NIL); (CHEMSPIDER 553578 NIL |kothari| 3563631550 NIL NIL); (PUBCHEM 638011 NIL |taltman| 3466375284 NIL NIL); (CHEBI 16980 NIL |taltman| 3452438254 NIL NIL); (LIGAND-CPD C01499 NIL |kr| 3410284649 NIL NIL); (NCI 6170); (CAS 5392-40-5)	CC(C)=CCCC(\C)=C/C=O	citral; geranialdehyde; geranal; trans-citral	['-']
CPD-6082	-	-	Aldehydes	-	3-aminopropanal	-	(C 3);(H 8);(N 1);(O 1)	(REFMET 3-Aminopropionaldehyde NIL |midford| 3701443689 NIL NIL); (HMDB HMDB01106 NIL |kothari| 3608640799 NIL NIL); (CHEMSPIDER 14733277 NIL |kothari| 3563631800 NIL NIL); (CHEBI 58374 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 21286229 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C02229 NIL |taltman| 3459474374 NIL NIL)	C(CC[NH3+])=O	3-amino-propanal; 3-APA; 3-aminopropionaldehyde; APAL	['-']
4-COUMAROYLQUINATE	-	-	Compounds	-	trans-5-O-(4-coumaroyl)-D-quinate	-	(C 16);(H 17);(O 8)	(CHEBI 57575 NIL |kothari| 3651889255 NIL NIL); (PUBCHEM 40466964 NIL |kothari| 3651883220 NIL NIL); (LIGAND-CPD C12208 NIL |kr| 3410284649 NIL NIL)	C([O-])(=O)[C@]1(O)(C[C@@H](O)[C@@H](O)[C@@H](C1)OC(=O)/C=C/C2(\C=C/C(/O)=C\C=2))	4-coumaroylquinate; trans-(p-coumaroyl)-quinate; trans-5-O-(4-coumaroyl)quinate	['-']
CAFFEOYLQUINATE	-	-	Compounds	-	trans-5-O-caffeoyl-D-quinate	-	(C 16);(H 17);(O 9)	(REFMET Chlorogenic acid NIL |midford| 3701443689 NIL NIL); (CHEBI 57644 NIL |kothari| 3651889255 NIL NIL); (PUBCHEM 1794426 NIL |kothari| 3651883220 NIL NIL); (HMDB HMDB03164 NIL |kothari| 3608602564 NIL NIL); (CAS 327-97-9); (NCI 407296); (LIGAND-CPD C00852 NIL |taltman| 3459474374 NIL NIL)	C([O-])(=O)[C@]1(O)(C[C@@H](O)[C@@H](O)[C@@H](C1)OC(=O)/C=C/C2(\C=C/C(/O)=C(C=2)/O))	caffeoylquinate; chlorogenate; chlorogenic acid; 3-O-caffeoyl-D-quinic acid	['-']
CPD-6954	-	-	Compounds	-	p-coumaroyltriacetate	-	(C 15);(H 13);(O 6)	(PUBCHEM 25245921 NIL |taltman| 3466375283 NIL NIL)	C(CC(CC(CC(/C=C/C1(\C=C/C(/O)=C\C=1))=O)=O)=O)([O-])=O	p-coumaroyltriacetic acid	['-']
CPD-4889	-	-	Monoterpenes	-	(E)-&beta-ocimene	-	(C 10);(H 16)	(HMDB HMDB30089 NIL |kothari| 3608597114 NIL NIL); (LIPID_MAPS LMPR0102010021 NIL |kothari| 3594492077 NIL NIL); (CHEMSPIDER 4444881 NIL |kothari| 3563632105 NIL NIL); (CHEBI 64280 NIL |kothari| 3557072876 NIL NIL); (PUBCHEM 5281553 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C09873 NIL |kr| 3410284650 NIL NIL)	C=CC(\C)=C/CC=C(C)C	trans-&beta-ocimene	['-']
CPD-12402	-	-	CPD-19474	-	(E)-1-(glutathion-S-yl)-N-hydroxy-&omega-(methylsulfanyl)octan-1-imine	-	(C 19);(H 33);(N 4);(O 7);(S 2)	(PUBCHEM 90657420 NIL |kothari| 3641818092 NIL NIL)	CSCCCCCCCC(/SC[C@H](NC(=O)CC[C@H]([NH3+])C([O-])=O)C(=O)NCC([O-])=O)=N\O	['-']	['-']
alkenyl-glucosinolate	SUPER	-	Aliphatic-glucosinolates	-	alkenyl-glucosinolate	-	['-']	-	C=C[R]C(\S[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))=N\OS([O-])(=O)=O	['-']	['-']
Alkenyl-Thiohydroximate-O-Sulfates	SUPER	-	THIOHYDROXIMATE-O-SULFATES	-	N-(sulfonatooxy)alkenimidothioic acid with terminal double bond	-	['-']	-	C=C[R]C(\S)=N\OS(=O)([O-])=O	alkenyl-thiohydroximate-O-sulfate	['-']
CPD-12139	Alkenyl-Thiohydroximate-O-Sulfates	-	Alkenyl-Thiohydroximate-O-Sulfates	-	2-propenyl-thiohydroximate-O-sulfate	-	(C 4);(H 6);(N 1);(O 4);(S 2)	(PUBCHEM 102515390 NIL |kothari| 3686579210 NIL NIL)	C=CCC(/S)=N\OS([O-])(=O)=O	['-']	['-']
Palmitoyl-lipid	SUPER	Fatty acyls	Fatty-Acids-Within-Glycerolipids	Non-esterified fatty acid	[glycerolipid]-palmitate	-	['-']	-	CCCCCCCCCCCCCCCC([a glycerolipid])=O	['-']	['-']
CPD-17294	SUPER	Fatty acyls	Fatty-Acids-Within-Glycerolipids	Non-esterified fatty acid	[glycerolipid]-(7Z)-hexadecenoate	-	['-']	-	CCCCCCCC\C=C/CCCCCC(=O)[a glycerolipid]	[glycerolipid]-(7Z)-hexadecenoic acid; [glycerolipid]-cis-7-hexadecenoic acid	['-']
CPD-4612	-	-	Glucosides	-	trans-zeatin-7-N-glucoside	-	(C 16);(H 23);(N 5);(O 6)	(PUBCHEM 25245759 NIL |taltman| 3466375284 NIL NIL)	CC(\CO)=C\CNC1(\C2(N(\C=N/C(\N=C/N=1)=2)[C@@H]3([C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)))	['-']	['-']
CPD-8157	-	Glycerophospholipids	CPD-17523; Phosphatidylcholines-34-1	Phosphatidylcholine	1-palmitoyl-2-oleoyl-phosphatidylcholine	phosphatidylcholine (1-16:0-2-18:1); 16:0-18:1-PC; 1-16:0-2-18:1-phosphatidylcholine	(C 42);(H 82);(N 1);(O 8);(P 1)	(CHEBI 73001 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 5497103 NIL |kothari| 3641818093 NIL NIL); (CHEMSPIDER 4940699 NIL |kothari| 3563631993 NIL NIL); (LIGAND-CPD C13875 NIL |kr| 3410284649 NIL NIL)	CCCCCCCC\C=C/CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	phosphatidylcholine (1-16:0-2-18:1); 16:0-18:1-PC; 1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine; 1-16:0-2-18:1-phosphatidylcholine	['-']
CPD-4888	-	-	Monoterpenes	-	&beta-myrcene	-	(C 10);(H 16)	(METABOLIGHTS MTBLC17221 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB38169 NIL |kothari| 3608597114 NIL NIL); (LIPID_MAPS LMPR0102010005 NIL |kothari| 3594492025 NIL NIL); (CHEMSPIDER 28993 NIL |kothari| 3563632438 NIL NIL); (PUBCHEM 31253 NIL |taltman| 3466375284 NIL NIL); (CHEBI 17221 NIL |taltman| 3452363566 NIL NIL); (LIGAND-CPD C06074 NIL |kr| 3410284649 NIL NIL)	C=CC(CCC=C(C)C)=C	myrcene	['-']
INDOLE_ACETATE_AUXIN	-	-	Auxins; Indole-Derivatives	-	(indol-3-yl)acetate	-	(C 10);(H 8);(N 1);(O 2)	(REFMET Indoleacetic acid NIL |midford| 3701443689 NIL NIL); (METABOLIGHTS MTBLC30854 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00197 NIL |kothari| 3608601822 NIL NIL); (CHEMSPIDER 779 NIL |kothari| 3563632886 NIL NIL); (PUBCHEM 801 NIL |taltman| 3466375285 NIL NIL); (CHEBI 30854 NIL |taltman| 3452363449 NIL NIL); (LIGAND-CPD C00954 NIL |kr| 3410284649 NIL NIL); (CAS 87-51-4)	C([O-])(=O)CC1(\C2(/C=C\C=C/C(/N\C=1)=2))	IAA; indole-3-acetic acid; indoleacetic acid; auxin; indoleacetate; indole-3-acetate; (1H-indol-3-yl)acetate	['-']
4-P-PANTOTHENATE	-	-	Compounds	-	(R)-4'-phosphopantothenate	-	(C 9);(H 15);(N 1);(O 8);(P 1)	(BIGG 4ppan NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC10986 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01016 NIL |kothari| 3608602524 NIL NIL); (CHEBI 10986 NIL |taltman| 3452363032 NIL NIL); (PUBCHEM 16755653 NIL |taltman| 3451921010 NIL NIL); (LIGAND-CPD C03492 NIL |kr| 3346617699 NIL NIL)	CC([C@H](C(=O)NCCC(=O)[O-])O)(COP([O-])([O-])=O)C	4'-phosphopantothenate; 4'-P-Pantothenate; D-4'-phosphopantothenate	['-']
DIHYDROKAEMPFEROL-CMPD	-	-	2R-3R-Dihydroflavonols	-	(+)-dihydrokaempferol	-	(C 15);(H 12);(O 6)	(REFMET Aromadendrin NIL |midford| 3697479617 NIL NIL); (CHEBI 15401 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 122850 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC15401 NIL |kothari| 3608991478 NIL NIL); (LIGAND-CPD C00974 NIL |kr| 3410284650 NIL NIL); (CAS 480-20-6)	C3(/C=C(\C=C/C(/[C@H]1(OC2(\C(\C([C@@H]1O)=O)=C(/C=C(/C=2)/O)\O)))=3)/O)	(+)-aromadendrin; (2R,3R)-dihydrokaempferol	['-']
