ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
DIHYDROXY-ACETONE-PHOSPHATE	-	-	Sugar-Phosphate	-	glycerone phosphate	DHAP	(C 3);(H 5);(O 6);(P 1)	(ZINC ZINC000024492326 NIL |kothari| 3853425277 NIL NIL); (SEED cpd00095 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM77 NIL |kothari| 3787514189 NIL NIL); (REFMET Dihydroxyacetone phosphate NIL |midford| 3701443689 NIL NIL); (BIGG dhap NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC57642 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01473 NIL |kothari| 3608601957 NIL NIL); (CHEMSPIDER 3833110 NIL |kothari| 3563632157 NIL NIL); (CHEBI 57642 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 4643300 NIL |taltman| 3451921010 NIL NIL); (LIGAND-CPD C00111 NIL |kr| 3346617700 NIL NIL); (CAS 57-04-5)	C(C(=O)CO)OP([O-])([O-])=O	dihydroxyacetone phosphate; dihydroxyacetone-P; di-OH-acetone-P; dihydroxy-acetone phosphate; 3-hydroxy-2-oxopropyl phosphate	['-']
ERYTHROSE-4P	-	-	Sugar-Phosphate	-	D-erythrose 4-phosphate	-	(C 4);(H 7);(O 7);(P 1)	(ZINC ZINC000032786787 NIL |kothari| 3853425373 NIL NIL); (REACTOME-CPD 29878 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00236 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM258 NIL |kothari| 3787514192 NIL NIL); (REFMET Erythrose 4-phosphate NIL |midford| 3701443689 NIL NIL); (BIGG e4p NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC16897 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01321 NIL |kothari| 3608602148 NIL NIL); (CHEMSPIDER 4573609 NIL |kothari| 3563632052 NIL NIL); (CHEBI 16897 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 5459862 NIL |ong| 3523387880 NIL NIL); (LIGAND-CPD C00279 NIL |kr| 3346617699 NIL NIL); (CAS 585-18-2)	C([C@@H]([C@@H](COP([O-])([O-])=O)O)O)=O	erythrose-4P; threose 4-phosphate; erythrose-4-phosphate; erythrose-4-P; D-erythrose-4-P	['-']
CPD-22096	-	-	3-Beta-Hydroxysterols	-	cyclolaudenol	-	(C 31);(H 52);(O 1)	(LIGAND-CPD C22175 NIL |kothari| 3812303898 NIL NIL); (CHEBI 142990 NIL |kothari| 3780943053 NIL NIL); (PUBCHEM 101729 NIL |caspi| 3757251510 NIL NIL)	C=C(C)[C@@H](C)CC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5(C(C)(C)[C@@H](O)CC[C@@]2(C[C@@]12CC[C@](C)34)5))))	(24S)-24-methylcycloarta-25-en-3-&beta-ol	['-']
FERROCYTOCHROME-B5	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-22098	-	-	3-Beta-Hydroxysterols	-	4&beta-carboxycyclolaudenol	-	(C 31);(H 49);(O 3)	(PUBCHEM 138319058 NIL |kothari| 3780931551 NIL NIL)	C=C(C)[C@@H](C)CC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5([C@](C([O-])=O)(C)[C@@H](O)CC[C@@]2(C[C@@]12CC[C@](C)34)5))))	(24S)-4&beta-carboxy-24-methylcycloarta-25-en-3-&beta-ol	['-']
FERRICYTOCHROME-B5	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-14889	-	-	Sterols	-	4&alpha, 14&alpha-dimethyl ergosta-8,25(27)-dienol	-	(C 30);(H 50);(O 1)	(METANETX MNXM114458 NIL |kothari| 3787514192 NIL NIL); (PUBCHEM 101638562 NIL |kothari| 3780931551 NIL NIL); (CAS 62305-29-7 RELATED-TO |dreher| 3560630859 NIL NIL)	C=C(C)[C@@H](C)CC[C@@H](C)[C@H]2(CC[C@@]3(C)(C4(\CC[C@H]1([C@H](C)[C@@H](O)CC[C@@](C)1C(\CC[C@](C)23)=4))))	['-']	['-']
Myristoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-7836	-	Fatty acyls	Long-Chain-234-Saturated-Fatty-Acids; Saturated-Fatty-Acids	Non-esterified fatty acid	tetradecanoate	-	(C 14);(H 27);(O 2)	(ZINC ZINC000001530417 NIL |kothari| 3853423702 NIL NIL); (SEED cpd03847 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM314 NIL |kothari| 3787514192 NIL NIL); (REFMET Myristic acid NIL |midford| 3701443689 NIL NIL); (BIGG ttdca NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC30807 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00806 NIL |kothari| 3608602437 NIL NIL); (CHEMSPIDER 3290116 NIL |kothari| 3563632196 NIL NIL); (PUBCHEM 4075158 NIL |taltman| 3466375284 NIL NIL); (CHEBI 30807 NIL |taltman| 3452363408 NIL NIL); (LIGAND-CPD C06424 NIL |kr| 3410284649 NIL NIL); (CAS 544-63-8 NIL |keseler| 3373047613 NIL NIL)	CCCCCCCCCCCCCC([O-])=O	myristic acid; myristate; tetradecanoic acid; tetradecoate; tetradecoic acid	['-']
CPD-14893	-	-	Delta7-Steroids	-	fungisterol	-	(C 28);(H 48);(O 1)	(METANETX MNXM105254 NIL |kothari| 3787514190 NIL NIL); (CHEBI 69432 NIL |kothari| 3686585520 NIL NIL); (PUBCHEM 5283646 NIL |kothari| 3686579210 NIL NIL); (CAS 516-78-9 RELATED-TO |dreher| 3560800539 NIL NIL)	CC(C)[C@@H](C)CC[C@@H](C)[C@@H]3([C@]2(CC[C@@H]1([C@]4(C)([C@@H](CC=C1[C@@H]2CC3)C[C@@H](O)CC4)))(C))	ergosta-7-en-3 beta-ol; &gamma-ergostenol; &Delta7-ergostenol; ergost-7-enol	(5&alpha;)-ergost-7&beta;-en-3-ol
CPD-14894	-	-	Delta5-Delta7-Steroids	-	ergosta-5,7-dienol	-	(C 28);(H 46);(O 1)	(METANETX MNXM35558 NIL |kothari| 3787514190 NIL NIL); (CHEBI 66918 NIL |kothari| 3686585520 NIL NIL); (PUBCHEM 5326970 NIL |kothari| 3686579210 NIL NIL)	CC(C)[C@@H](C)CC[C@@H](C)[C@H]3(CC[C@H]4(C2([C@@H]([C@@]1(C)(CC[C@H](O)CC/1=C\C=2))CC[C@](C)34)))	['-']	['-']
CIS-ACONITATE	-	-	Tricarboxylates	-	cis-aconitate	-	(C 6);(H 3);(O 6)	(ZINC ZINC000003860972 NIL |kothari| 3853420629 NIL NIL); (SEED cpd00331 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM813 NIL |kothari| 3787514190 NIL NIL); (REFMET Cis-Aconitic acid NIL |midford| 3701443689 NIL NIL); (BIGG acon_C NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC16383 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00072 NIL |kothari| 3608601984 NIL NIL); (CHEMSPIDER 4573582 NIL |kothari| 3563632053 NIL NIL); (KNAPSACK C00001177 NIL |achi1| 3445698160 NIL NIL); (PUBCHEM 5459816 NIL |taltman| 3466375285 NIL NIL); (CHEBI 16383 NIL |taltman| 3452363559 NIL NIL); (LIGAND-CPD C00417 NIL |kr| 3410284649 NIL NIL); (CAS 585-84-2)	C([O-])(=O)C(/CC(=O)[O-])=C/C(=O)[O-]	(Z)-prop-1-ene-1,2,3-tricarboxylate; cis-aconitic acid	['-']
THREO-DS-ISO-CITRATE	-	-	Isocitrate	-	D-threo-isocitrate	-	(C 6);(H 5);(O 7)	(ZINC ZINC000000895179 NIL |kothari| 3853426343 NIL NIL); (SEED cpd00353 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM162 NIL |kothari| 3787514190 NIL NIL); (REFMET Isocitric acid NIL |midford| 3701443689 NIL NIL); (BIGG icit NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC15562 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01874 NIL |kothari| 3608602005 NIL NIL); (CHEMSPIDER 4573553 NIL |kothari| 3563632056 NIL NIL); (LIGAND-CPD C00451 NIL |kothari| 3492541244 NIL NIL); (KNAPSACK C00001188 NIL |achi1| 3445698173 NIL NIL); (CAS 320-77-4); (CAS 30810-51-6 NIL |kr| 3346617700 NIL NIL); (PUBCHEM 5459771 NIL |taltman| 3466375284 NIL NIL); (CHEBI 15562 NIL |taltman| 3452363561 NIL NIL)	C(=O)([C@@H](CC([O-])=O)[C@@H](O)C([O-])=O)[O-]	(1R, 2S)-1-hydroxypropane-1,2,3-tricarboxylate; D-threo-isocitric acid; isocitric acid; isocitrate; threo-Ds-isocitrate; I-CIT; D-isocitrate	['-']
AMMONIUM	-	-	Monovalent-Inorganic-Cations	-	ammonium	-	(H 4);(N 1)	(MEDIADB compounds/1211/ NIL |midford| 3791153825 NIL NIL); (BIGG nh4 NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC28938 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB41827 NIL |kothari| 3608597114 NIL NIL); (CHEBI 28938 NIL |kothari| 3594046689 NIL NIL); (CHEMSPIDER 218 NIL |kothari| 3563632959 NIL NIL); (PUBCHEM 223 NIL |taltman| 3448034169 NIL NIL); (LIGAND-CPD C01342 NIL |kr| 3346617701 NIL NIL); (CAS 14798-03-9)	[NH4+]	NH4+	['-']
GLN	-	-	Amino-Acids-20; L-Amino-Acids; Neutral-Amino-Acids; Uncharged-polar-amino-acids	-	L-glutamine	gln	(C 5);(H 10);(N 2);(O 3)	(ZINC ZINC000001532526 NIL |kothari| 3853425453 NIL NIL); (MEDIADB compounds/290/ NIL |midford| 3791153825 NIL NIL); (MEDIADB compounds/62/ NIL |midford| 3791153824 NIL NIL); (METANETX MNXM37 NIL |kothari| 3787514193 NIL NIL); (REFMET Glutamine NIL |midford| 3697479617 NIL NIL); (BIGG gln__L NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC58359 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00641 NIL |kothari| 3608597114 NIL NIL); (CHEBI 58359 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 6992086 NIL |ong| 3523387880 NIL NIL); (LIGAND-CPD C00064 NIL |kaipa| 3311532639 NIL NIL); (CAS 56-85-9 NIL |keseler| 3341253091 NIL NIL)	C(=O)(N)CC[C@H]([NH3+])C([O-])=O	Q; proglumide; glum; glutamine; glumin; 2-aminoglutaramic acid; glutamic acid 5-amide; L-gln	['-']
ADP	-	-	All-Nucleosides	-	ADP	-	(C 10);(H 12);(N 5);(O 10);(P 2)	(ZINC ZINC000012360703 NIL |kothari| 3853420429 NIL NIL); (SEED cpd00008 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM7 NIL |kothari| 3787514192 NIL NIL); (REFMET ADP NIL |midford| 3701443689 NIL NIL); (BIGG adp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC456216 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01341 NIL |kothari| 3608602594 NIL NIL); (CHEMSPIDER 5414423 NIL |kothari| 3563631944 NIL NIL); (CHEBI 456216 NIL |kothari| 3557077345 NIL NIL); (PUBCHEM 7058055 NIL |taltman| 3451921010 NIL NIL); (LIGAND-CPD C00008 NIL |kr| 3346617701 NIL NIL); (CAS 58-64-0)	C(OP(=O)([O-])OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)	adenosine pyrophosphate; adenosine 5'-pyrophosphate; adenosine-5'-diphosphate; adenosine-diphosphate; adenosine-5-diphosphate	['-']
CPD-2190	-	Glycerolipids	Monogalactosyldiacylglycerols-34-6	Monohexosyldiacylglycerol	1-18:3-2-16:3-monogalactosyldiacylglycerol	18:3-16:3-MGDG	(C 43);(H 70);(O 10)	(SEED cpd24375 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM9569 NIL |kothari| 3787514189 NIL NIL); (CHEBI 90552 NIL |kothari| 3686585520 NIL NIL); (PUBCHEM 90659307 NIL |kothari| 3641818092 NIL NIL); (CHEMSPIDER 10477392 NIL |kothari| 3563631793 NIL NIL)	CC\C=C/C\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))OC(CCCCC\C=C/C\C=C/C\C=C/CC)=O)=O	18:3-16:3-MGDG; 1-(9Z,12Z,15Z-octadecatrienoyl)-2-(7Z,10Z,13Z-hexadecatrienoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
R-3-hydroxyhexanoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
3-oxo-hexanoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
Red-NADPH-Hemoprotein-Reductases	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-22139	-	-	Sterols	-	4&alpha-methyl ergosta-8,14,25(27)-trienol	-	(C 29);(H 46);(O 1)	(PUBCHEM 138319154 NIL |kothari| 3780931551 NIL NIL)	C=C(C)[C@@H](C)CC[C@@H](C)[C@H]2(CC=C3(C4(\CC[C@H]1([C@H](C)[C@@H](O)CC[C@@](C)1C(\CC[C@](C)23)=4))))	['-']	['-']
FORMATE	-	-	Short-Chain-Carboxylates	-	formate	-	(C 1);(H 1);(O 2)	(REFMET Formic acid NIL |midford| 3701443689 NIL NIL); (BIGG for NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC15740 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00142 NIL |kothari| 3594494374 NIL NIL); (CHEMSPIDER 277 NIL |kothari| 3563632945 NIL NIL); (CHEBI 15740 NIL |taltman| 3452363517 NIL NIL); (PUBCHEM 283 NIL |taltman| 3451921010 NIL NIL); (LIGAND-CPD C00058 NIL |kr| 3346617701 NIL NIL); (CAS 64-18-6)	C([O-])=O	formic acid	['-']
Ox-NADPH-Hemoprotein-Reductases	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-21340	-	-	TRANS-POLYISOPRENYL-PP	-	all-trans-nonaprenyl diphosphate	-	(C 45);(H 73);(O 7);(P 2)	(ZINC ZINC000008219108 NIL |kothari| 3853426257 NIL NIL); (PUBCHEM 25244603 NIL |taltman| 3466375284 NIL NIL); (CHEBI 58391 NIL |ong| 3523630741 NIL NIL); (CHEMSPIDER 4444250 NIL |hartmut| 3731409016 NIL NIL); (LIGAND-CPD C04145 NIL |hartmut| 3731409016 NIL NIL); (PUBCHEM 5280650 NIL |hartmut| 3731409016 NIL NIL)	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/COP(OP(=O)([O-])[O-])(=O)[O-]	(hydroxy-(3,7,11,15,19,23,27,31,35-nonamethylhexatriaconta-2,6,10,14,18,22,26,30,34-nonaenoxy)phosphinoyl)oxyphosphonic acid; solanyl pyrophosphate; all-trans-nonaprenyl diphosphate; solanesyl pyrophosphate; solanesyl diphosphate	['-']
2-METHYL-6-SOLANYL-14-BENZOQUINONE	-	-	Reduced-Quinones	-	2-methyl-6-all-trans-nonaprenyl-1,4-benzoquinol	-	(C 52);(H 80);(O 2)	(ZINC ZINC000062233270 NIL |kothari| 3853420138 NIL NIL); (SEED cpd17691 NIL |kothari| 3788273826 NIL NIL); (METANETX MNXM5474 NIL |kothari| 3787514189 NIL NIL); (CHEBI 75402 NIL |kothari| 3608052289 NIL NIL); (PUBCHEM 44237185 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C17570 NIL |taltman| 3497980083 NIL NIL)	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(\C=C(C)/C(/O)=1)/O)	MSBQ; 2-methyl-6-solanesyl-1,4-benzoquinol; 2-methyl-6--all-trans-nonaprenyl-benzene-1,4-diol; 2-methyl-6-solanyl-1,4-benzoquinol	['-']
Oxidized-Plastocyanins	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
Light	-	-	Pseudo-Compounds	-	h&nu	-	['-']	(SEED cpd31000 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM517 NIL |kothari| 3787514192 NIL NIL); (CHEBI 30212 NIL |kothari| 3780416719 NIL NIL); (LIGAND-CPD C00205 NIL |qwan| 3371497723 NIL NIL)	['-']	light; photon	['-']
Plastocyanin-Reduced	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
2-PHOSPHO-4-CYTIDINE-5-DIPHOSPHO-2-C-MET	-	-	CDP-SUGARS; Sugar-Phosphate	-	2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol	-	(C 14);(H 22);(N 3);(O 17);(P 3)	(ZINC ZINC000008419062 NIL |kothari| 3853420151 NIL NIL); (SEED cpd08288 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM1641 NIL |kothari| 3787514193 NIL NIL); (BIGG 2p4c2me NIL |kothari| 3661824226 NIL NIL); (CHEBI 57919 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 46878430 NIL |ong| 3523387880 NIL NIL); (LIGAND-CPD C11436 NIL |taltman| 3459474374 NIL NIL)	C[C@](OP([O-])([O-])=O)(CO)[C@H](O)COP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(/N)=N\C1=O))O2)O)O))(=O)[O-])([O-])=O	CDP-ME-2P; CDP-methyl-D-erylthritol 2-phosphate; 4-diphosphocytidyl-2C-methyl-D-erythritol 2-phosphate; 4-diphosphocytidyl-2-C-methylerythritol 2-phosphate	['-']
2C-METH-D-ERYTHRITOL-CYCLODIPHOSPHATE	-	-	Compounds	-	2-C-methyl-D-erythritol-2,4-cyclodiphosphate	-	(C 5);(H 10);(O 9);(P 2)	(ZINC ZINC000008419115 NIL |kothari| 3853420102 NIL NIL); (SEED cpd08301 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM1168 NIL |kothari| 3787514193 NIL NIL); (BIGG 2mecdp NIL |kothari| 3661824226 NIL NIL); (CHEMSPIDER 10241147 NIL |kothari| 3563631797 NIL NIL); (CHEBI 58483 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 21605869 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C11453 NIL |kr| 3346617700 NIL NIL)	C[C@@]1(CO)(OP(=O)([O-])OP(=O)([O-])OC[C@@H](O)1)	ME-2,4cPP	['-']
CMP	-	-	Pyrimidine-ribonucleosides-5-P	-	CMP	-	(C 9);(H 12);(N 3);(O 8);(P 1)	(ZINC ZINC000003861744 NIL |kothari| 3853420635 NIL NIL); (SEED cpd00046 NIL |kothari| 3788273826 NIL NIL); (METANETX MNXM31 NIL |kothari| 3787514191 NIL NIL); (REFMET CMP NIL |midford| 3701443689 NIL NIL); (BIGG cmp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC60377 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00095 NIL |kothari| 3608602588 NIL NIL); (CHEMSPIDER 5414497 NIL |kothari| 3563631944 NIL NIL); (CHEBI 60377 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 7058165 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00055 NIL |kr| 3346617699 NIL NIL); (CAS 63-37-6)	C(OP(=O)([O-])[O-])[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(/N)=N\C1=O))O2)O)O)	5'-cytidylic acid; cytidine 5'-monophosphate; cytidylate; cytidylic acid; cytidine-P; cytidine-monophosphate; cytidine-phosphate; cytidine 5'-phosphate; cytosine ribotide	['-']
ACETYL-COA	-	Fatty acyls	All-Coas	Acyl-Coenzyme A	acetyl-CoA	-	(C 23);(H 34);(N 7);(O 17);(P 3);(S 1)	(SEED cpd00022 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM21 NIL |kothari| 3787514192 NIL NIL); (REFMET Acetyl-CoA NIL |midford| 3701443689 NIL NIL); (BIGG accoa NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC57288 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01206 NIL |kothari| 3608602315 NIL NIL); (CHEBI 57288 NIL |ong| 3523630742 NIL NIL); (PUBCHEM 45266541 NIL |ong| 3523387880 NIL NIL); (KNAPSACK C00007259 NIL |achi1| 3445698159 NIL NIL); (CAS 72-89-9); (UM-BBD-CPD c0031 NIL |kawakami| 3278884159 NIL NIL); (LIGAND-CPD C00024 NIL |kawakami| 3276028395 NIL NIL)	CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP([O-])(OC[C@@H]1([C@@H](OP([O-])([O-])=O)[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))=O)([O-])=O	acetyl coenzyme-A; ac-CoA; acetylcoenzyme-A; acetyl-S-CoA; ac-S-CoA	['-']
CIT	-	-	Compounds	-	citrate	-	(C 6);(H 5);(O 7)	(ZINC ZINC000000895081 NIL |kothari| 3853420633 NIL NIL); (MEDIADB compounds/154/ NIL |midford| 3791153825 NIL NIL); (SEED cpd00137 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM131 NIL |kothari| 3787514192 NIL NIL); (REFMET Citric acid NIL |midford| 3701443689 NIL NIL); (BIGG cit NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC16947 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00094 NIL |kothari| 3608602924 NIL NIL); (CHEMSPIDER 29081 NIL |kothari| 3563632432 NIL NIL); (PUBCHEM 31348 NIL |taltman| 3497976212 NIL NIL); (KNAPSACK C00007619 NIL |achi1| 3445698160 NIL NIL); (CHEBI 16947 NIL |taltman| 3452363554 NIL NIL); (LIGAND-CPD C00158 NIL |kr| 3346617699 NIL NIL); (CAS 77-92-9)	C(=O)([O-])CC(C(=O)[O-])(O)CC(=O)[O-]	citr; cit; citric acid; 2-hydroxy-1,2,3-propanetricarboxylic acid	['-']
CPD-14553	-	-	Alpha-D-Galactosides; UDP-sugar	-	UDP-&alpha-D-galactose	-	(C 15);(H 22);(N 2);(O 17);(P 2)	(ZINC ZINC000008551104 NIL |kothari| 3853426403 NIL NIL); (METANETX MNXM89795 NIL |kothari| 3787514190 NIL NIL); (BIGG udpgal NIL |kothari| 3661824226 NIL NIL); (CHEBI 66914 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 9549262 NIL |kothari| 3641818092 NIL NIL); (METABOLIGHTS MTBLC66914 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00302 NIL |kothari| 3608602439 NIL NIL); (CHEMSPIDER 17069 NIL |kothari| 3573843430 NIL NIL); (CAS 2956-16-3); (LIGAND-CPD C00052 NIL |kr| 3346617700 NIL NIL)	C(O)[C@@H]1([C@H](O)[C@H](O)[C@@H](O)[C@H](O1)OP(OP(OC[C@@H]3([C@H]([C@H]([C@H](N2(\C=C/C(=O)NC2=O))O3)O)O))(=O)[O-])(=O)[O-])	UDP-&alpha-D-galactopyranose; UDP-galactose; UDP-Gal	['-']
DIACYLGLYCEROL	SUPER	Glycerolipids	1-2-Diglycerides	Diacylglycerol	1,2-diacyl-sn-glycerol	-	['-']	(METANETX MNXM59 NIL |kothari| 3787514190 NIL NIL); (BIGG 1 NIL |kothari| 3781452073 NIL NIL); (CHEBI 17815 NIL |kothari| 3498959776 NIL NIL); (LIGAND-CPD C00641 NIL |kothari| 3458491290 NIL NIL)	C(O)[C@@H](COC(=O)[R1])OC(=O)[R2]	D-1,2-diglyceride; 1,2-diacylglycerol; D-1,2-diacylglycerol; DAG	['-']
CPD66-34	DIACYLGLYCEROL	Glycerolipids	DIACYLGLYCEROL	Diacylglycerol	1,2-dipalmitoyl-sn-glycerol	-	(C 35);(H 68);(O 5)	(ZINC ZINC000040164684 NIL |kothari| 3853423198 NIL NIL); (SEED cpd26605 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM32182 NIL |kothari| 3787514193 NIL NIL); (CHEBI 82929 NIL |kothari| 3641835422 NIL NIL); (HMDB HMDB07098 NIL |kothari| 3608913649 NIL NIL); (CHEMSPIDER 559127 NIL |kothari| 3563631545 NIL NIL); (PUBCHEM 644078 NIL |ong| 3523387880 NIL NIL)	CCCCCCCCCCCCCCCC(OC[C@@H](OC(=O)CCCCCCCCCCCCCCC)CO)=O	1,2-dipalmitoylglycerol	['-']
CPD-13040	DIACYLGLYCEROL	Glycerolipids	DIACYLGLYCEROL	Diacylglycerol	1,2-dibutyrin	-	(C 11);(H 20);(O 5)	(ZINC ZINC000013515665 NIL |kothari| 3853422237 NIL NIL); (CHEBI 177530 NIL |kothari| 3842014750 NIL NIL); (SEED cpd23712 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM9527 NIL |kothari| 3787514191 NIL NIL); (PUBCHEM 5327007 NIL |kothari| 3651883220 NIL NIL); (CHEMSPIDER 8352519 NIL |kothari| 3563631900 NIL NIL); (CAS 24814-35-5 NIL |dreher| 3504652426 NIL NIL)	CCCC(OC[C@@H](OC(CCC)=O)CO)=O	glycerol 1,2-dibutanoate; &beta-dibutyrin; butanoic acid, 1-(hydroxymethyl)-1,2-ethanediyl ester; dibutyrylglycerol	['-']
D-Galactosyl-12-diacyl-glycerols	SUPER	Glycerolipids	Galactolipids	Monohexosyldiacylglycerol	1,2-diacyl-3-O-(&beta-D-galactopyranosyl)-sn-glycerol	-	['-']	(SEED cpd12371 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM910 NIL |kothari| 3787514190 NIL NIL); (CHEBI 17615 NIL |kothari| 3498844408 NIL NIL); (LIGAND-CPD C03692 NIL |kothari| 3498844408 NIL NIL)	C(OC(=O)[R1])[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))OC(=O)[R2]	monogalactosyl-diacylglycerol; monogalactosyldiacylglycerol; D-galactosyldiacylglycerol; 3-(&beta-D-galactosyl)-1,2-diacyl-sn-glycerol; 3-&beta-D-galactosyl-1,2-diacylglycerol; monogalactosyldiglyceride; MGDG; Gal&beta1->3acyl2Gro; mono-&beta-D-galactosyldiacylglycerol; 1,2-diacyl-3-&beta-D-galactosyl-sn-glycerol; &beta-monogalactosyldiacylglycerol; 1,2-diacyl-3-O-(&beta-D-galactosyl)-sn-glycerol	['-']
CPDIO2-9	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	1-18:3-2-16:4-monogalactosyldiacylglycerol	18:3-16:4-MGDG	(C 43);(H 68);(O 10)	-	C(OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)C(OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/CC)COC1(OC(C(C(C1O)O)O)CO)	18:3-16:4-MGDG; 1-(9Z,12Z,15Z-octadecatrienoyl)-2-(4Z,7Z,10Z,13Z-hexadecatetraenoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
