ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
CPD-2182	-	Glycerophospholipids	Phosphatidylcholines-36-4	Phosphatidylcholine	1-linoleoyl-2-linoleoyl-phosphatidylcholine	sn-glycerol-3-phosphocholine (1-18:2-2-18:2); 18:2-18:2-PC; 1-18:2-2-18:2-sn-glycerol-3-phosphocholine; 1-18:2-2-18:2-phosphatidylcholine	(C 44);(H 80);(N 1);(O 8);(P 1)	(ZINC ZINC000085558495 NIL |kothari| 3853422524 NIL NIL); (HMDB HMDB08138 NIL |kothari| 3787939153 NIL NIL); (METANETX MNXM6595 NIL |kothari| 3787514190 NIL NIL); (CHEBI 42027 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 5288075 NIL |kothari| 3641818093 NIL NIL); (CHEMSPIDER 4945180 NIL |kothari| 3563631987 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C)=O	sn-glycerol-3-phosphocholine (1-18:2-2-18:2); 18:2-18:2-PC; 1,2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphocholine; 1-18:2-2-18:2-sn-glycerol-3-phosphocholine; 1-18:2-2-18:2-phosphatidylcholine	['-']
FERRICYTOCHROME-B5	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
UDP-GLUCURONATE	-	-	UDP-sugar	-	UDP-&alpha-D-glucuronate	-	(C 15);(H 19);(N 2);(O 18);(P 2)	(ZINC ZINC000008215691 NIL |kothari| 3853426403 NIL NIL); (SEED cpd00144 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM87 NIL |kothari| 3787514192 NIL NIL); (REFMET UDP-glucuronic acid NIL |midford| 3701443689 NIL NIL); (BIGG udpglcur NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58052 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00935 NIL |kothari| 3608603014 NIL NIL); (CHEBI 58052 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 25202620 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00167 NIL |kr| 3346617700 NIL NIL); (CAS 2616-64-0)	C(OP(=O)([O-])OP(O[C@H]1(O[C@H](C([O-])=O)[C@@H](O)[C@H](O)[C@@H](O)1))(=O)[O-])[C@@H]3([C@H]([C@H]([C@H](N2(\C=C/C(=O)NC2=O))O3)O)O)	UDP-D-glucuronic acid; UDP-glucuronic acid; UDP-glucuronate; uridine diphosphate glucuronate; uridine diphosphate glucuronic acid; UDP-D-glucuronate; UDP-GlcA	['-']
UDP-D-GALACTURONATE	-	-	UDP-sugar	-	UDP-&alpha-D-galacturonate	-	(C 15);(H 19);(N 2);(O 18);(P 2)	(ZINC ZINC000008551198 NIL |kothari| 3853426399 NIL NIL); (SEED cpd00472 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM1092 NIL |kothari| 3787514190 NIL NIL); (HMDB HMDB12302 NIL |kothari| 3608602825 NIL NIL); (CHEBI 57635 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25244587 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00617 NIL |taltman| 3459474373 NIL NIL)	C(OP(=O)([O-])OP(O[C@H]1(O[C@H](C([O-])=O)[C@H](O)[C@H](O)[C@@H](O)1))(=O)[O-])[C@@H]3([C@H]([C@H]([C@H](N2(\C=C/C(=O)NC2=O))O3)O)O)	['-']	['-']
R-3-hydroxydodecanoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
NADP	SUPER	-	NAD-P-OR-NOP	-	NADP+	-	(C 21);(H 25);(N 7);(O 17);(P 3)	(SEED cpd00006 NIL |kothari| 3788273826 NIL NIL); (METANETX MNXM5 NIL |kothari| 3787514191 NIL NIL); (REFMET NADP+ NIL |midford| 3701443689 NIL NIL); (BIGG nadp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58349 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00217 NIL |kothari| 3608602149 NIL NIL); (CHEMSPIDER 10239198 NIL |kothari| 3563631841 NIL NIL); (CHEBI 58349 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 15938972 NIL |taltman| 3497976212 NIL NIL); (LIGAND-CPD C00006 NIL |kr| 3346617700 NIL NIL); (CAS 53-59-8)	C5(/C=C\C(\C(=O)N)=C/[N+](/[C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](OP([O-])(=O)[O-])[C@H](O)4))(=O)[O-])(=O)[O-]))=5)	coenzyme II; triphosphopyridine nucleotide; nicotinamide adenine dinucleotide phosphate; NADP-oxidized; NADP-ox; TPN; TPN+; TPN-ox; nicotinamide adenine dinucleotide-P; NADP(+); NADP; &beta-NADP+	['-']
3-oxo-dodecanoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
NADPH	SUPER	-	NADH-P-OR-NOP	-	NADPH	-	(C 21);(H 26);(N 7);(O 17);(P 3)	(SEED cpd00005 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM6 NIL |kothari| 3787514189 NIL NIL); (REFMET NADPH NIL |midford| 3701443689 NIL NIL); (BIGG nadph NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC57783 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00221 NIL |kothari| 3608602464 NIL NIL); (CHEMSPIDER 10239199 NIL |kothari| 3563631840 NIL NIL); (CHEBI 57783 NIL |taltman| 3498850556 NIL NIL); (PUBCHEM 15983949 NIL |taltman| 3497976212 NIL NIL); (CAS 2646-71-1 NIL |kr| 3346617699 NIL NIL); (LIGAND-CPD C00005 NIL |kr| 3346617699 NIL NIL)	C1(\N(/C=C(C\C=1)/C(=O)N)[C@@H]2(O[C@@H]([C@H]([C@H]2O)O)COP(OP(OC[C@H]5(O[C@@H](N3(C4(\C(\N=C/3)=C(N)/N=C\N=4)))[C@H](OP([O-])(=O)[O-])[C@H](O)5))(=O)[O-])(=O)[O-]))	reduced nicotinamide adenine dinucleotide phosphate; NADPH2; NADPH2; dihydrotriphosphopyridine nucleotide; reduced dihydrotriphosphopyridine nucleotide; dihydronicotinamide adenine dinucleotide phosphate; dihydronicotinamide adenine dinucleotide phosphate reduced; reduced NADP; NADP-red; TPNH; dihydronicotinamide adenine dinucleotide-P; &beta-NADPH	['-']
18-OXOOLEATE	-	Fatty acyls	OMEGA-ALDEHYDE-FATTY-ACID	Non-esterified fatty acid	18-oxo-oleate	-	(C 18);(H 31);(O 3)	(ZINC ZINC000059207423 NIL |kothari| 3853420034 NIL NIL); (SEED cpd20870 NIL |kothari| 3788273829 NIL NIL); (CHEBI 133357 NIL |kothari| 3787535128 NIL NIL); (METANETX MNXM6651 NIL |kothari| 3787514190 NIL NIL); (LIGAND-CPD C19617 NIL |kothari| 3787329138 NIL NIL); (PUBCHEM 90657874 NIL |kothari| 3641818092 NIL NIL)	C(=O)CCCCCCC\C=C/CCCCCCCC(=O)[O-]	18-oxo-octadec-9-enoic acid; 18-oxo-9Z-octadecenoate	['-']
OCTADEC-9-ENE-118-DIOIC-ACID	-	-	Alpha-omega-dicarboxylates	-	&alpha,&omega-9Z-octadecenedioate	-	(C 18);(H 30);(O 4)	(ZINC ZINC000014616324 NIL |kothari| 3853425961 NIL NIL); (SEED cpd20871 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM12511 NIL |kothari| 3787514189 NIL NIL); (LIGAND-CPD C19618 NIL |kothari| 3787329138 NIL NIL); (PUBCHEM 90657642 NIL |kothari| 3641818093 NIL NIL)	C(=O)([O-])CCCCCCC\C=C/CCCCCCCC(=O)[O-]	&alpha,&omega-9Z-octadecenedioic acid; 1,18-9Z-octadecenedioic acid; octadecenedioate; 18-carboxyl oleate	['-']
CPD-465	-	-	Triterpenes	-	presqualene diphosphate	-	(C 30);(H 49);(O 7);(P 2)	(ZINC ZINC000008218522 NIL |kothari| 3853422898 NIL NIL); (REACTOME-CPD 191265 NIL |kothari| 3788282686 NIL NIL); (SEED cpd02169 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM591 NIL |kothari| 3787514190 NIL NIL); (PUBCHEM 131841557 NIL |kothari| 3728310938 NIL NIL); (METABOLIGHTS MTBLC57310 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01278 NIL |kothari| 3608601896 NIL NIL); (CHEBI 57310 NIL |kothari| 3557072876 NIL NIL); (LIGAND-CPD C03428 NIL |taltman| 3459474373 NIL NIL)	CC(C)=CCCC(\C)=C/CCC(\C)=C/[C@@H]1([C@@](C)(CC/C=C(C)/CCC=C(C)C)[C@H]1COP(OP([O-])([O-])=O)([O-])=O)	['-']	['-']
NADH-P-OR-NOP	SUPER	-	Dinucleotide-Electron-Carriers	-	NAD(P)H	-	['-']	(SEED cpd27640 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM162231 NIL |kothari| 3787514193 NIL NIL); (CHEBI 13392 NIL |kothari| 3499012315 NIL NIL)	C1(/N(\C=C/CC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O[R])[C@H](O)2)N3(\C=N/C4(C(/N)=N\C=N/C3=4))))[C@@H](O)[C@@H](O)5))	&beta-NAD(P)H	['-']
SQUALENE	-	-	Triterpenes	-	squalene	-	(C 30);(H 50)	(ZINC ZINC000059206241 NIL |kothari| 3853426265 NIL NIL); (REACTOME-CPD 191269 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00559 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM292 NIL |kothari| 3787514190 NIL NIL); (REFMET Squalene NIL |midford| 3697479617 NIL NIL); (PUBCHEM 638072 NIL |kothari| 3651883220 NIL NIL); (METABOLIGHTS MTBLC15440 NIL |kothari| 3608996240 NIL NIL); (HMDB HMDB00256 NIL |kothari| 3608601834 NIL NIL); (LIPID_MAPS LMPR0106010002 NIL |kothari| 3594492024 NIL NIL); (CHEBI 15440 NIL |hartmut| 3568045648 NIL NIL); (LIGAND-CPD C00751 NIL |taltman| 3459474373 NIL NIL); (CAS 111-02-4)	CC(C)=CCCC(\C)=C/CCC(\C)=C/CC/C=C(C)/CC/C=C(C)/CCC=C(C)C	['-']	['-']
NAD-P-OR-NOP	SUPER	-	Dinucleotide-Electron-Carriers	-	NAD(P)+	-	['-']	(SEED cpd27638 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM137 NIL |kothari| 3787514191 NIL NIL); (CHEBI 13390 NIL |kothari| 3499012217 NIL NIL)	C5(/C=C\C(\C(=O)N)=C/[N+](/[C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](O[R])[C@H](O)4))(=O)[O-])(=O)[O-]))=5)	NAD(P); NAD(P)+; &beta-NAD(P)+	['-']
PPI	-	-	Polyphosphates	-	diphosphate	-	(H 1);(O 7);(P 2)	(BIGG ppi NIL |kothari| 3661824225 NIL NIL); (CHEBI 29888 NIL |kothari| 3619448395 NIL NIL); (METABOLIGHTS MTBLC33019 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00250 NIL |kothari| 3608602249 NIL NIL); (DRUGBANK DB04160 NIL |kothari| 3594430422 NIL NIL); (CHEMSPIDER 996 NIL |kothari| 3563632853 NIL NIL); (PUBCHEM 1023 NIL |taltman| 3448034169 NIL NIL); (LIGAND-CPD C00013 NIL |kr| 3346617701 NIL NIL); (CAS 2466-09-3)	O=P(O)(OP([O-])([O-])=O)[O-]	PPi; PP; pyrophosphate	['-']
CPD1G-277	SUPER; SUPER	Fatty acyls	VERY-LONG-CHAIN-FATTY-ACYL-COA; Very-long-Chain-234-Saturated-acyl-CoAs	Acyl-Coenzyme A	cerotoyl-CoA	-	(C 47);(H 82);(N 7);(O 17);(P 3);(S 1)	(METANETX MNXM1190 NIL |kothari| 3787514191 NIL NIL); (REFMET Hexacosanoyl-CoA NIL |midford| 3701443689 NIL NIL); (HMDB HMDB06459 NIL |kothari| 3608597114 NIL NIL); (CHEBI 64868 NIL |kothari| 3557072876 NIL NIL); (PUBCHEM 25202335 NIL |taltman| 3466375284 NIL NIL)	CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O	hexacosanoyl-CoA	['-']
CPD-14283	SUPER	Fatty acyls	Very-Long-Chain-Trans-23-Dehydroacyl-CoA	Acyl-Coenzyme A	trans-cerot-2-enoyl-CoA	-	(C 47);(H 80);(N 7);(O 17);(P 3);(S 1)	(REACTOME-CPD 390249 NIL |kothari| 3788282686 NIL NIL); (HMDB HMDB62228 NIL |kothari| 3787939150 NIL NIL); (METANETX MNXM114303 NIL |kothari| 3787514191 NIL NIL); (REFMET 2E-hexacosenoyl-CoA NIL |midford| 3701443689 NIL NIL); (PUBCHEM 71581195 NIL |kothari| 3619400312 NIL NIL); (CHEBI 74281 NIL |kothari| 3608052289 NIL NIL)	CCCCCCCCCCCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	trans-2,3-dihydro-cerotenoyl-CoA; (2E)-cerotenoyl-CoA	['-']
BETA-L-ARABINOSE	-	-	L-arabinopyranose	-	&beta-L-arabinopyranose	-	(C 5);(H 10);(O 5)	(METANETX MNXM16334 NIL |kothari| 3787514189 NIL NIL); (LIGAND-CPD C02479 NIL |kothari| 3641825522 NIL NIL); (PUBCHEM 439764 NIL |kothari| 3641818092 NIL NIL); (CHEBI 40886 NIL |caspi| 3567792675 NIL NIL)	C1([C@@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)	&beta-L-arabinose	['-']
ATP	-	-	Purine-ribonucleosides-5-PPP	-	ATP	-	(C 10);(H 12);(N 5);(O 13);(P 3)	(ZINC ZINC000004261765 NIL |kothari| 3853420505 NIL NIL); (MEDIADB compounds/2/ NIL |midford| 3791153824 NIL NIL); (SEED cpd00002 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM3 NIL |kothari| 3787514189 NIL NIL); (REFMET ATP NIL |midford| 3701443689 NIL NIL); (BIGG atp NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC30616 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00538 NIL |kothari| 3608601728 NIL NIL); (CHEMSPIDER 4574455 NIL |kothari| 3563632023 NIL NIL); (CHEBI 30616 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 5461108 NIL |ong| 3523387880 NIL NIL); (LIGAND-CPD C00002 NIL |kr| 3346617701 NIL NIL); (CAS 56-65-5)	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)	adenylpyrophosphate; adenosine-triphosphate; adenosine-5'-triphosphate	['-']
CPD-1825	-	-	Compounds	-	&beta-L-arabinose 1-phosphate	-	(C 5);(H 9);(O 8);(P 1)	(ZINC ZINC000004096247 NIL |kothari| 3853422445 NIL NIL); (SEED cpd02428 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM2808 NIL |kothari| 3787514192 NIL NIL); (HMDB HMDB12195 NIL |kothari| 3608602759 NIL NIL); (CHEBI 57521 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25244737 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C03906 NIL |taltman| 3459474373 NIL NIL)	C1(O[C@@H]([C@@H]([C@H]([C@H]1O)O)O)OP([O-])(=O)[O-])	&beta-L-arabinose 1-P	['-']
ADP	-	-	All-Nucleosides	-	ADP	-	(C 10);(H 12);(N 5);(O 10);(P 2)	(ZINC ZINC000012360703 NIL |kothari| 3853420429 NIL NIL); (SEED cpd00008 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM7 NIL |kothari| 3787514192 NIL NIL); (REFMET ADP NIL |midford| 3701443689 NIL NIL); (BIGG adp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC456216 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01341 NIL |kothari| 3608602594 NIL NIL); (CHEMSPIDER 5414423 NIL |kothari| 3563631944 NIL NIL); (CHEBI 456216 NIL |kothari| 3557077345 NIL NIL); (PUBCHEM 7058055 NIL |taltman| 3451921010 NIL NIL); (LIGAND-CPD C00008 NIL |kr| 3346617701 NIL NIL); (CAS 58-64-0)	C(OP(=O)([O-])OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)	adenosine pyrophosphate; adenosine 5'-pyrophosphate; adenosine-5'-diphosphate; adenosine-diphosphate; adenosine-5-diphosphate	['-']
CPD-14277	SUPER	Fatty acyls	CPD-16348; Very-Long-Chain-3-Hydroxyacyl-CoAs	Acyl-Coenzyme A	(3R)-3-hydroxylignoceroyl-CoA	-	(C 45);(H 78);(N 7);(O 18);(P 3);(S 1)	(SEED cpd24268 NIL |kothari| 3788273831 NIL NIL); (HMDB HMDB60240 NIL |kothari| 3787939155 NIL NIL); (METANETX MNXM36558 NIL |kothari| 3787514190 NIL NIL); (PUBCHEM 72193809 NIL |kothari| 3619400336 NIL NIL); (CHEBI 76377 NIL |kothari| 3608037945 NIL NIL)	CCCCCCCCCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O	['-']	['-']
CPD-14282	SUPER	Fatty acyls	Very-Long-Chain-Trans-23-Dehydroacyl-CoA	Acyl-Coenzyme A	trans-lignocer-2-enoyl-CoA	-	(C 45);(H 76);(N 7);(O 17);(P 3);(S 1)	(SEED cpd24272 NIL |kothari| 3788273828 NIL NIL); (HMDB HMDB62231 NIL |kothari| 3787939156 NIL NIL); (METANETX MNXM97616 NIL |kothari| 3787514192 NIL NIL); (PUBCHEM 71627272 NIL |kothari| 3619400315 NIL NIL); (CHEBI 74693 NIL |kothari| 3608052289 NIL NIL)	CCCCCCCCCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O	trans-2,3-dihydro-lignocerenoyl-CoA; (2E)-lignocerenoyl-CoA	['-']
PALMITYL-COA	-	Fatty acyls	Long-Chain-234-Saturated-acyl-CoAs	Acyl-Coenzyme A	palmitoyl-CoA	Palmitoyl-CoA (n-C16:0CoA); Palmitoyl-ACoA (n-C16:0ACoA)	(C 37);(H 62);(N 7);(O 17);(P 3);(S 1)	(REACTOME-CPD 5358339 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00134 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM88 NIL |kothari| 3787514194 NIL NIL); (REFMET Palmitoyl-CoA NIL |midford| 3701443689 NIL NIL); (BIGG pmtcoa NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC57379 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01338 NIL |kothari| 3608601663 NIL NIL); (CHEBI 57379 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 45266605 NIL |taltman| 3497976212 NIL NIL); (LIGAND-CPD C00154 NIL |kr| 3346617701 NIL NIL); (CAS 1763-10-6)	CCCCCCCCCCCCCCCC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O	Palmitoyl-CoA (n-C16:0CoA); hexadecanoyl CoA; palmityl-CoA; palmitoyl coenzyme A; palmitoyl CoA	['-']
SER	-	-	Amino-Acids-20; L-Amino-Acids; Neutral-Amino-Acids; Serines; Uncharged-polar-amino-acids	-	L-serine	ser	(C 3);(H 7);(N 1);(O 3)	(ZINC ZINC000000895034 NIL |kothari| 3853426226 NIL NIL); (MEDIADB compounds/63/ NIL |midford| 3791153824 NIL NIL); (REFMET Serine NIL |midford| 3697479617 NIL NIL); (BIGG ser__L NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC33384 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00187 NIL |kothari| 3608597114 NIL NIL); (CHEBI 33384 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 6857581 NIL |taltman| 3497976212 NIL NIL); (LIGAND-CPD C00065 NIL |kaipa| 3311532639 NIL NIL); (CAS 56-45-1)	C(O)[C@H]([NH3+])C(=O)[O-]	S; serine; L-ser	['-']
DEHYDROSPHINGANINE	-	Sphingolipids	CPD-22221	Long-chain base	3-dehydrosphinganine	SPB 18:1;O2; LCB 18:1;O2	(C 18);(H 38);(N 1);(O 2)	(ZINC ZINC000032786897 NIL |kothari| 3853425185 NIL NIL); (REACTOME-CPD 428182 NIL |kothari| 3788282686 NIL NIL); (SEED cpd01879 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM559 NIL |kothari| 3787514189 NIL NIL); (REFMET 3-ketosphinganine NIL |midford| 3701443689 NIL NIL); (PUBCHEM 49852310 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC58299 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01480 NIL |kothari| 3608601927 NIL NIL); (CHEBI 58299 NIL |kothari| 3608037944 NIL NIL); (LIPID_MAPS LMSP01020002 NIL |kothari| 3594492009 NIL NIL); (LIGAND-CPD C02934 NIL |taltman| 3459474373 NIL NIL)	CCCCCCCCCCCCCCCC([C@H](CO)[NH3+])=O	3-dehydro-D-sphinganine (C18); KDHS (C18); 3-ketodihydrosphingosine (C18); 3-dehydrosphinganine (C18)	['-']
CO-A	-	Fatty acyls	Cofactors	Acyl-Coenzyme A	coenzyme A	-	(C 21);(H 32);(N 7);(O 16);(P 3);(S 1)	(REFMET Coenzyme A NIL |midford| 3701443689 NIL NIL); (BIGG coa NIL |kothari| 3661824226 NIL NIL); (|Wikipedia| Coenzyme_a NIL |caspi| 3612121242 NIL NIL); (METABOLIGHTS MTBLC57287 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01423 NIL |kothari| 3608601855 NIL NIL); (CHEBI 57287 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25113190 NIL |taltman| 3466375284 NIL NIL); (KNAPSACK C00007258 NIL |achi1| 3445698160 NIL NIL); (CAS 85-61-0); (LIGAND-CPD C00010 NIL |sreddy| 3298320400 NIL NIL)	CC(C)(COP([O-])(=O)OP(OC[C@H]3(O[C@@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))[C@H](O)[C@H](OP([O-])(=O)[O-])3))(=O)[O-])[C@@H](O)C(=O)NCCC(=O)NCCS	CoA; Co-A-SH; HS-CoA	['-']
CPD-8166	-	Glycerolipids	Monogalactosyldiacylglycerols-36-5	Monohexosyldiacylglycerol	1-18:2-2-18:3-monogalactosyldiacylglycerol	18:2-18:3-MGDG	(C 45);(H 76);(O 10)	(METANETX MNXM9566 NIL |kothari| 3787514190 NIL NIL); (PUBCHEM 91820296 NIL |kothari| 3651883220 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))OC(=O)CCCCCCC/C=C/C\C=C/C\C=C/CC)=O	18:2-18:3-MGDG; 1-(9Z,12Z-octadecadienoyl)-2-(9Z,12Z,15Z-octadecatrienoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
CPD-8168	-	Glycerolipids	Monogalactosyldiacylglycerols-36-6	Monohexosyldiacylglycerol	1-18:3-2-18:3-monogalactosyldiacylglycerol	18:3-18:3-MGDG	(C 45);(H 74);(O 10)	(SEED cpd25077 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM9574 NIL |kothari| 3787514194 NIL NIL); (CHEBI 34042 NIL |kothari| 3780416720 NIL NIL); (PUBCHEM 21582567 NIL |kothari| 3641818093 NIL NIL); (LIGAND-CPD C13871 NIL |taltman| 3466371734 NIL NIL)	CC\C=C/C\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)=O	18:3-18:3-MGDG; 1,2-(9Z,12Z,15Z-octadecatrienoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
CPD-8075	-	Glycerolipids	Monogalactosyldiacylglycerols-34-3	Monohexosyldiacylglycerol	1-18:2-2-16:1-monogalactosyldiacylglycerol	18:2-16:1-MGDG	(C 43);(H 76);(O 10)	(ZINC ZINC000062233391 NIL |kothari| 3853423858 NIL NIL); (METANETX MNXM6593 NIL |kothari| 3787514189 NIL NIL); (PUBCHEM 91820596 NIL |kothari| 3651883220 NIL NIL)	CCCCC\C=C/C/C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))OC(CCCCC\C=C/CCCCCCCC)=O)=O	18:2-16:1-MGDG; 1-(9Z,12Z-octadecadienoyl)-2-(7Z-hexadecenoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
R-3-hydroxymyristoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
3-oxo-myristoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-8082	-	Glycerolipids	Digalactosyldiacylglycerols-36-4	Dihexosyldiacylglycerol	1-18:2-2-18:2-digalactosyldiacylglycerol	18:2-18:2-DGDG	(C 51);(H 88);(O 15)	(SEED cpd25033 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM9563 NIL |kothari| 3787514190 NIL NIL); (PUBCHEM 90657438 NIL |kothari| 3641818093 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]2(O[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))[C@H](O)[C@H](O)[C@@H](O)2))OC(=O)CCCCCCC\C=C/C\C=C/CCCCC)=O	18:2-18:2-DGDG; 1,2-(9Z,12Z-octadecadienoyl)-3-O-[alpha-D-galactosyl-(1->6)-O-beta-D-galactosyl]-sn-glycerol	['-']
