ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
MAL	-	-	RS-Malate	-	(S)-malate	-	(C 4);(H 4);(O 5)	(ZINC ZINC000000895074 NIL |kothari| 3853425768 NIL NIL); (MEDIADB compounds/145/ NIL |midford| 3791153825 NIL NIL); (SEED cpd00130 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM98 NIL |kothari| 3787514192 NIL NIL); (REFMET Malic acid NIL |midford| 3701443689 NIL NIL); (BIGG mal__L NIL |kothari| 3661871717 NIL NIL); (METABOLIGHTS MTBLC15589 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00156 NIL |kothari| 3608601987 NIL NIL); (CHEMSPIDER 4573566 NIL |kothari| 3563632055 NIL NIL); (CAS 6915-15-7); (PUBCHEM 5459792 NIL |taltman| 3466375285 NIL NIL); (CHEBI 15589 NIL |taltman| 3452363473 NIL NIL); (CAS 97-67-6 NIL |kr| 3346617699 NIL NIL); (LIGAND-CPD C00149 NIL |kr| 3346617699 NIL NIL)	C(=O)([O-])C[C@H](O)C([O-])=O	(S)-malic acid; L-apple acid; L-malic acid; L-hydroxysuccinic acid; L-hydroxybutanedioic acid; L-malate	['-']
NAD	SUPER	-	NAD-P-OR-NOP	-	NAD+	-	(C 21);(H 26);(N 7);(O 14);(P 2)	(MEDIADB compounds/3/ NIL |midford| 3791153824 NIL NIL); (SEED cpd00003 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM8 NIL |kothari| 3787514191 NIL NIL); (REFMET NAD+ NIL |midford| 3701443689 NIL NIL); (BIGG nad NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC57540 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00902 NIL |kothari| 3608602071 NIL NIL); (CHEMSPIDER 10239196 NIL |kothari| 3563631841 NIL NIL); (CHEBI 57540 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 15938971 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00003 NIL |kr| 3346617700 NIL NIL); (CAS 53-84-9)	C5(/C(/C(N)=O)=C\C=C/[N+](/[C@@H]4(O[C@H](COP(OP(OC[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3))(=O)[O-])(=O)[O-])[C@@H](O)[C@@H](O)4))=5)	NAD+; beta-nicotinamide adenine dinucleotide; coenzyme I; diphosphopyridine nucleotide; diphosphopyridine nucleotide oxidized; nicotinamide adenine dinucleotide; nicotinamide adenine dinucleotide oxidized; NAD-oxidized; NAD-ox; DPN+; DPN-ox; DPN; &beta-nicotinamide adenine dinucleotide; NAD; &beta-NAD+	['-']
PYRUVATE	-	-	2-Oxo-carboxylates; Short-Chain-Carboxylates	-	pyruvate	pyruvate	(C 3);(H 3);(O 3)	(ZINC ZINC000001532517 NIL |kothari| 3853426131 NIL NIL); (MEDIADB compounds/22/ NIL |midford| 3791153824 NIL NIL); (SEED cpd00020 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM23 NIL |kothari| 3787514190 NIL NIL); (REFMET Pyruvic acid NIL |midford| 3701443689 NIL NIL); (BIGG pyr NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC15361 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00243 NIL |kothari| 3608602957 NIL NIL); (CHEMSPIDER 96901 NIL |kothari| 3563632303 NIL NIL); (PUBCHEM 107735 NIL |taltman| 3466375285 NIL NIL); (KNAPSACK C00001200 NIL |achi1| 3445698172 NIL NIL); (CHEBI 15361 NIL |taltman| 3452363604 NIL NIL); (LIGAND-CPD C00022 NIL |kr| 3346617699 NIL NIL); (CAS 127-17-3); (UM-BBD-CPD c0159 NIL |kawakami| 3278871244 NIL NIL)	CC(=O)C(=O)[O-]	alpha-ketopropionic acid; BTS; &alpha-ketopropionic acid; acetylformic acid; pyroracemic acid; 2-oxopropanoic acid; pyruvic acid; 2-oxopropanoate; 2-oxo-propionic acid	['-']
NADH	SUPER	-	NADH-P-OR-NOP	-	NADH	-	(C 21);(H 27);(N 7);(O 14);(P 2)	(SEED cpd00004 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM10 NIL |kothari| 3787514193 NIL NIL); (REFMET NADH NIL |midford| 3701443689 NIL NIL); (BIGG nadh NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC57945 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01487 NIL |kothari| 3608601898 NIL NIL); (CHEMSPIDER 10239197 NIL |kothari| 3563631797 NIL NIL); (CHEBI 57945 NIL |kothari| 3557078252 NIL NIL); (PUBCHEM 21604869 NIL |ong| 3523387880 NIL NIL); (CAS 58-68-4 NIL |kothari| 3492444255 NIL NIL); (LIGAND-CPD C00004 NIL |kr| 3346617700 NIL NIL)	C1(/N(\C=C/CC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](O)[C@H](O)4))(=O)[O-])(=O)[O-])[C@@H](O)[C@@H](O)5))	NADH2; NADH2; dihydrodiphosphopyridine nucleotide; diphosphopyridine nucleotide reduced; dihydronicotinamide adenine dinucleotide; nicotinamide adenine dinucleotide reduced; NAD-reduced; NADH+H+; DPNH; &beta-NADH	['-']
CPD-17638	-	Fatty acyls	HYDROXY-ACYL-COA; Medium-Chain-234-Saturated-acyl-CoAs	Acyl-Coenzyme A	7-hydroxylauroyl-CoA	-	(C 33);(H 54);(N 7);(O 18);(P 3);(S 1)	(METANETX MNXM147392 NIL |kothari| 3787514194 NIL NIL); (PUBCHEM 91819849 NIL |kothari| 3651883219 NIL NIL)	CCCCCC(O)CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	7-hydroxydodecanoyl-CoA	['-']
MALONYL-COA	-	Fatty acyls	All-Coas	Acyl-Coenzyme A	malonyl-CoA	-	(C 24);(H 33);(N 7);(O 19);(P 3);(S 1)	(METANETX MNXM40 NIL |kothari| 3787514193 NIL NIL); (REFMET Malonyl-CoA NIL |midford| 3701443689 NIL NIL); (BIGG malcoa NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 45266608 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC57384 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01175 NIL |kothari| 3608602624 NIL NIL); (CHEBI 57384 NIL |caspi| 3593875462 NIL NIL); (LIGAND-CPD C00083 NIL |kr| 3346617699 NIL NIL); (CAS 524-14-1)	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-])COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	malonyl coenzyme A	['-']
CPD-17645	-	-	HYDROXYLATED-TETRAKETIDE-PYRONE	-	2-(8-hydroxy-2-oxotridecyl)-6-oxopyran-4-olate	-	(C 18);(H 27);(O 5)	(METANETX MNXM147713 NIL |kothari| 3787514191 NIL NIL); (PUBCHEM 91820015 NIL |kothari| 3651883219 NIL NIL)	CCCCCC(O)CCCCCC(=O)CC1(\OC(=O)/C=C(\C=1)/[O-])	['-']	['-']
S-ADENOSYLMETHIONINE	-	-	Amino-Acid-Derivatives	-	S-adenosyl-L-methionine	SAM	(C 15);(H 23);(N 6);(O 5);(S 1)	(ZINC ZINC000004214738 NIL |kothari| 3853426203 NIL NIL); (SEED cpd00017 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM16 NIL |kothari| 3787514190 NIL NIL); (PUBCHEM 44229224 NIL |taltman| 3466375284 NIL NIL); (REFMET S-adenosyl-L-methioninate NIL |midford| 3701443689 NIL NIL); (BIGG amet NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 24762165 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC59789 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01185 NIL |kothari| 3608597114 NIL NIL); (CHEBI 59789 NIL |caspi| 3501080055 NIL NIL); (LIGAND-CPD C00019 NIL |kr| 3346617700 NIL NIL); (CAS 29908-03-0)	C[S+](C[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3))CC[C@@H](C(=O)[O-])[NH3+]	(S)-S-adenosyl-L-methionine; AdoMet; SAM; 2-S-adenosyl-L-methionine; S-adenosyl-methionine; adenosylmethionine; S-adenosylmethionine	['-']
CAFFEOYL-COA	-	Fatty acyls	All-Coas; Phenylpropanoids	Acyl-Coenzyme A	(E)-caffeoyl-CoA	-	(C 30);(H 38);(N 7);(O 19);(P 3);(S 1)	(CHEBI 87136 NIL |kothari| 3824397868 NIL NIL); (SEED cpd00270 NIL |kothari| 3788273826 NIL NIL); (METANETX MNXM443 NIL |kothari| 3787514190 NIL NIL); (PUBCHEM 45266599 NIL |kothari| 3641818093 NIL NIL); (LIGAND-CPD C00323 NIL |taltman| 3459474373 NIL NIL)	CC(C)(COP(OP([O-])(OC[C@@H]1([C@@H](OP([O-])([O-])=O)[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))=O)([O-])=O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/C4(/C=C(C(/O)=C\C=4)/O)	3,4-dihydroxyacryloyl-CoA; trans-caffeoyl-CoA	['-']
FERULOYL-COA	-	Fatty acyls	All-Coas; Phenylpropanoids	Acyl-Coenzyme A	feruloyl-CoA	-	(C 31);(H 40);(N 7);(O 19);(P 3);(S 1)	(CHEBI 87305 NIL |kothari| 3824397868 NIL NIL); (SEED cpd00321 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM406 NIL |kothari| 3787514193 NIL NIL); (REFMET trans-feruloyl-CoA NIL |midford| 3701443689 NIL NIL); (PUBCHEM 44229137 NIL |taltman| 3466375283 NIL NIL); (LIGAND-CPD C00406 NIL |sreddy| 3298394853 NIL NIL)	CC(C)(COP(OP([O-])(OC[C@@H]1([C@@H](OP([O-])([O-])=O)[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))=O)([O-])=O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/C4(/C=C(C(/O)=C\C=4)/OC)	(E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyl-CoA; (E)-4-hydroxy-3-methoxycinnamoyl-CoA	['-']
ADENOSYL-HOMO-CYS	-	-	Modified-Amino-Acids	-	S-adenosyl-L-homocysteine	SAH	(C 14);(H 20);(N 6);(O 5);(S 1)	(ZINC ZINC000004228232 NIL |kothari| 3853420427 NIL NIL); (SEED cpd00019 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM19 NIL |kothari| 3787514193 NIL NIL); (PUBCHEM 25246222 NIL |kothari| 3780931552 NIL NIL); (REFMET S-Adenosylhomocysteine NIL |midford| 3697479617 NIL NIL); (BIGG ahcys NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC57856 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00939 NIL |kothari| 3608597114 NIL NIL); (CHEBI 57856 NIL |taltman| 3498180761 NIL NIL); (LIGAND-CPD C00021 NIL |kr| 3346617699 NIL NIL); (CAS 979-92-0)	C(SC[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3))C[C@@H](C(=O)[O-])[NH3+]	S-adenosyl-L-homocysteine; SAH; S-adenosylhomocysteine; 2-S-adenosyl-L-homocysteine; AdoHcy; 2-S-adenosyl-L-homocysteine; S-adenosyl-homocysteine; S-adenosylhomocysteine; adenosyl-homo-cys; adenosylhomocysteine; adenosylhomo-cys	['-']
CPD-8091	-	Glycerophospholipids	Phosphatidylcholines-36-3	Phosphatidylcholine	1-oleoyl-2-linoleoyl-phosphatidylcholine	phosphatidylcholine (1-18:1-2-18:2); 18:1-18:2-PC; 1-18:1-2-18:2-phosphatidylcholine	(C 44);(H 82);(N 1);(O 8);(P 1)	(ZINC ZINC000085558263 NIL |kothari| 3853423869 NIL NIL); (SEED cpd25041 NIL |kothari| 3788273831 NIL NIL); (HMDB HMDB08105 NIL |kothari| 3787939154 NIL NIL); (METANETX MNXM7973 NIL |kothari| 3787514193 NIL NIL); (CHEBI 74670 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 24778939 NIL |kothari| 3641818093 NIL NIL)	CCCCCCCC\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C)=O	phosphatidylcholine (1-18:1-2-18:2); 18:1-18:2-PC; 1-(9Z-octadecenoyl)-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphocholine; 1-18:1-2-18:2-phosphatidylcholine	['-']
FERROCYTOCHROME-B5	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-2182	-	Glycerophospholipids	Phosphatidylcholines-36-4	Phosphatidylcholine	1-linoleoyl-2-linoleoyl-phosphatidylcholine	sn-glycerol-3-phosphocholine (1-18:2-2-18:2); 18:2-18:2-PC; 1-18:2-2-18:2-sn-glycerol-3-phosphocholine; 1-18:2-2-18:2-phosphatidylcholine	(C 44);(H 80);(N 1);(O 8);(P 1)	(ZINC ZINC000085558495 NIL |kothari| 3853422524 NIL NIL); (HMDB HMDB08138 NIL |kothari| 3787939153 NIL NIL); (METANETX MNXM6595 NIL |kothari| 3787514190 NIL NIL); (CHEBI 42027 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 5288075 NIL |kothari| 3641818093 NIL NIL); (CHEMSPIDER 4945180 NIL |kothari| 3563631987 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C)=O	sn-glycerol-3-phosphocholine (1-18:2-2-18:2); 18:2-18:2-PC; 1,2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphocholine; 1-18:2-2-18:2-sn-glycerol-3-phosphocholine; 1-18:2-2-18:2-phosphatidylcholine	['-']
FERRICYTOCHROME-B5	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
UDP-GLUCURONATE	-	-	UDP-sugar	-	UDP-&alpha-D-glucuronate	-	(C 15);(H 19);(N 2);(O 18);(P 2)	(ZINC ZINC000008215691 NIL |kothari| 3853426403 NIL NIL); (SEED cpd00144 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM87 NIL |kothari| 3787514192 NIL NIL); (REFMET UDP-glucuronic acid NIL |midford| 3701443689 NIL NIL); (BIGG udpglcur NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58052 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00935 NIL |kothari| 3608603014 NIL NIL); (CHEBI 58052 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 25202620 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00167 NIL |kr| 3346617700 NIL NIL); (CAS 2616-64-0)	C(OP(=O)([O-])OP(O[C@H]1(O[C@H](C([O-])=O)[C@@H](O)[C@H](O)[C@@H](O)1))(=O)[O-])[C@@H]3([C@H]([C@H]([C@H](N2(\C=C/C(=O)NC2=O))O3)O)O)	UDP-D-glucuronic acid; UDP-glucuronic acid; UDP-glucuronate; uridine diphosphate glucuronate; uridine diphosphate glucuronic acid; UDP-D-glucuronate; UDP-GlcA	['-']
UDP-D-GALACTURONATE	-	-	UDP-sugar	-	UDP-&alpha-D-galacturonate	-	(C 15);(H 19);(N 2);(O 18);(P 2)	(ZINC ZINC000008551198 NIL |kothari| 3853426399 NIL NIL); (SEED cpd00472 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM1092 NIL |kothari| 3787514190 NIL NIL); (HMDB HMDB12302 NIL |kothari| 3608602825 NIL NIL); (CHEBI 57635 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25244587 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00617 NIL |taltman| 3459474373 NIL NIL)	C(OP(=O)([O-])OP(O[C@H]1(O[C@H](C([O-])=O)[C@H](O)[C@H](O)[C@@H](O)1))(=O)[O-])[C@@H]3([C@H]([C@H]([C@H](N2(\C=C/C(=O)NC2=O))O3)O)O)	['-']	['-']
R-3-hydroxydodecanoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
NADP	SUPER	-	NAD-P-OR-NOP	-	NADP+	-	(C 21);(H 25);(N 7);(O 17);(P 3)	(SEED cpd00006 NIL |kothari| 3788273826 NIL NIL); (METANETX MNXM5 NIL |kothari| 3787514191 NIL NIL); (REFMET NADP+ NIL |midford| 3701443689 NIL NIL); (BIGG nadp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58349 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00217 NIL |kothari| 3608602149 NIL NIL); (CHEMSPIDER 10239198 NIL |kothari| 3563631841 NIL NIL); (CHEBI 58349 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 15938972 NIL |taltman| 3497976212 NIL NIL); (LIGAND-CPD C00006 NIL |kr| 3346617700 NIL NIL); (CAS 53-59-8)	C5(/C=C\C(\C(=O)N)=C/[N+](/[C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](OP([O-])(=O)[O-])[C@H](O)4))(=O)[O-])(=O)[O-]))=5)	coenzyme II; triphosphopyridine nucleotide; nicotinamide adenine dinucleotide phosphate; NADP-oxidized; NADP-ox; TPN; TPN+; TPN-ox; nicotinamide adenine dinucleotide-P; NADP(+); NADP; &beta-NADP+	['-']
3-oxo-dodecanoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
NADPH	SUPER	-	NADH-P-OR-NOP	-	NADPH	-	(C 21);(H 26);(N 7);(O 17);(P 3)	(SEED cpd00005 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM6 NIL |kothari| 3787514189 NIL NIL); (REFMET NADPH NIL |midford| 3701443689 NIL NIL); (BIGG nadph NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC57783 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00221 NIL |kothari| 3608602464 NIL NIL); (CHEMSPIDER 10239199 NIL |kothari| 3563631840 NIL NIL); (CHEBI 57783 NIL |taltman| 3498850556 NIL NIL); (PUBCHEM 15983949 NIL |taltman| 3497976212 NIL NIL); (CAS 2646-71-1 NIL |kr| 3346617699 NIL NIL); (LIGAND-CPD C00005 NIL |kr| 3346617699 NIL NIL)	C1(\N(/C=C(C\C=1)/C(=O)N)[C@@H]2(O[C@@H]([C@H]([C@H]2O)O)COP(OP(OC[C@H]5(O[C@@H](N3(C4(\C(\N=C/3)=C(N)/N=C\N=4)))[C@H](OP([O-])(=O)[O-])[C@H](O)5))(=O)[O-])(=O)[O-]))	reduced nicotinamide adenine dinucleotide phosphate; NADPH2; NADPH2; dihydrotriphosphopyridine nucleotide; reduced dihydrotriphosphopyridine nucleotide; dihydronicotinamide adenine dinucleotide phosphate; dihydronicotinamide adenine dinucleotide phosphate reduced; reduced NADP; NADP-red; TPNH; dihydronicotinamide adenine dinucleotide-P; &beta-NADPH	['-']
PROPIONYL-COA	-	Fatty acyls	Short-Chain-234-Saturated-acyl-CoAs	Acyl-Coenzyme A	propanoyl-CoA	-	(C 24);(H 36);(N 7);(O 17);(P 3);(S 1)	(METANETX MNXM86 NIL |kothari| 3787514191 NIL NIL); (REFMET Propionyl-CoA NIL |midford| 3701443689 NIL NIL); (BIGG ppcoa NIL |kothari| 3661824225 NIL NIL); (PUBCHEM 45266613 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC57392 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01275 NIL |kothari| 3608602760 NIL NIL); (CHEBI 57392 NIL |hartmut| 3568735882 NIL NIL); (LIGAND-CPD C00100 NIL |kr| 3346617701 NIL NIL); (CAS 317-66-8)	CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	n-propionyl-CoA; propionyl-CoA; propionyl-coenzyme A	['-']
ETOH	-	-	Short-Chain-Alcohols; Short-Chain-Primary-Alcohols	-	ethanol	-	(C 2);(H 6);(O 1)	(MEDIADB compounds/441/ NIL |midford| 3791153825 NIL NIL); (SEED cpd00363 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM303 NIL |kothari| 3787514194 NIL NIL); (REFMET Ethanol NIL |midford| 3697479617 NIL NIL); (BIGG etoh NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC16236 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00108 NIL |kothari| 3594494361 NIL NIL); (DRUGBANK DB00898 NIL |kothari| 3594430282 NIL NIL); (CHEMSPIDER 682 NIL |kothari| 3563632902 NIL NIL); (PUBCHEM 702 NIL |taltman| 3466375284 NIL NIL); (CHEBI 16236 NIL |taltman| 3452363338 NIL NIL); (LIGAND-CPD C00469 NIL |kr| 3346617700 NIL NIL); (CAS 64-17-5)	CCO	absolute alcohol; alcohol; EtOH; eth; ethyl alcohol; grain alcohol	['-']
CPD-19958	-	Fatty acyls	Carboxylic-esters	Non-esterified fatty acid	ethyl propanoate	-	(C 5);(H 10);(O 2)	(PUBCHEM 7749 NIL |kothari| 3716212929 NIL NIL); (CHEBI 41330 NIL |caspi| 3700588083 NIL NIL)	CCC(=O)OCC	['-']	['-']
18-OXOOLEATE	-	Fatty acyls	OMEGA-ALDEHYDE-FATTY-ACID	Non-esterified fatty acid	18-oxo-oleate	-	(C 18);(H 31);(O 3)	(ZINC ZINC000059207423 NIL |kothari| 3853420034 NIL NIL); (SEED cpd20870 NIL |kothari| 3788273829 NIL NIL); (CHEBI 133357 NIL |kothari| 3787535128 NIL NIL); (METANETX MNXM6651 NIL |kothari| 3787514190 NIL NIL); (LIGAND-CPD C19617 NIL |kothari| 3787329138 NIL NIL); (PUBCHEM 90657874 NIL |kothari| 3641818092 NIL NIL)	C(=O)CCCCCCC\C=C/CCCCCCCC(=O)[O-]	18-oxo-octadec-9-enoic acid; 18-oxo-9Z-octadecenoate	['-']
OCTADEC-9-ENE-118-DIOIC-ACID	-	-	Alpha-omega-dicarboxylates	-	&alpha,&omega-9Z-octadecenedioate	-	(C 18);(H 30);(O 4)	(ZINC ZINC000014616324 NIL |kothari| 3853425961 NIL NIL); (SEED cpd20871 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM12511 NIL |kothari| 3787514189 NIL NIL); (LIGAND-CPD C19618 NIL |kothari| 3787329138 NIL NIL); (PUBCHEM 90657642 NIL |kothari| 3641818093 NIL NIL)	C(=O)([O-])CCCCCCC\C=C/CCCCCCCC(=O)[O-]	&alpha,&omega-9Z-octadecenedioic acid; 1,18-9Z-octadecenedioic acid; octadecenedioate; 18-carboxyl oleate	['-']
CPD-465	-	-	Triterpenes	-	presqualene diphosphate	-	(C 30);(H 49);(O 7);(P 2)	(ZINC ZINC000008218522 NIL |kothari| 3853422898 NIL NIL); (REACTOME-CPD 191265 NIL |kothari| 3788282686 NIL NIL); (SEED cpd02169 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM591 NIL |kothari| 3787514190 NIL NIL); (PUBCHEM 131841557 NIL |kothari| 3728310938 NIL NIL); (METABOLIGHTS MTBLC57310 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01278 NIL |kothari| 3608601896 NIL NIL); (CHEBI 57310 NIL |kothari| 3557072876 NIL NIL); (LIGAND-CPD C03428 NIL |taltman| 3459474373 NIL NIL)	CC(C)=CCCC(\C)=C/CCC(\C)=C/[C@@H]1([C@@](C)(CC/C=C(C)/CCC=C(C)C)[C@H]1COP(OP([O-])([O-])=O)([O-])=O)	['-']	['-']
NADH-P-OR-NOP	SUPER	-	Dinucleotide-Electron-Carriers	-	NAD(P)H	-	['-']	(SEED cpd27640 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM162231 NIL |kothari| 3787514193 NIL NIL); (CHEBI 13392 NIL |kothari| 3499012315 NIL NIL)	C1(/N(\C=C/CC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O[R])[C@H](O)2)N3(\C=N/C4(C(/N)=N\C=N/C3=4))))[C@@H](O)[C@@H](O)5))	&beta-NAD(P)H	['-']
SQUALENE	-	-	Triterpenes	-	squalene	-	(C 30);(H 50)	(ZINC ZINC000059206241 NIL |kothari| 3853426265 NIL NIL); (REACTOME-CPD 191269 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00559 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM292 NIL |kothari| 3787514190 NIL NIL); (REFMET Squalene NIL |midford| 3697479617 NIL NIL); (PUBCHEM 638072 NIL |kothari| 3651883220 NIL NIL); (METABOLIGHTS MTBLC15440 NIL |kothari| 3608996240 NIL NIL); (HMDB HMDB00256 NIL |kothari| 3608601834 NIL NIL); (LIPID_MAPS LMPR0106010002 NIL |kothari| 3594492024 NIL NIL); (CHEBI 15440 NIL |hartmut| 3568045648 NIL NIL); (LIGAND-CPD C00751 NIL |taltman| 3459474373 NIL NIL); (CAS 111-02-4)	CC(C)=CCCC(\C)=C/CCC(\C)=C/CC/C=C(C)/CC/C=C(C)/CCC=C(C)C	['-']	['-']
NAD-P-OR-NOP	SUPER	-	Dinucleotide-Electron-Carriers	-	NAD(P)+	-	['-']	(SEED cpd27638 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM137 NIL |kothari| 3787514191 NIL NIL); (CHEBI 13390 NIL |kothari| 3499012217 NIL NIL)	C5(/C=C\C(\C(=O)N)=C/[N+](/[C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](O[R])[C@H](O)4))(=O)[O-])(=O)[O-]))=5)	NAD(P); NAD(P)+; &beta-NAD(P)+	['-']
