ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
DIHYDROKAEMPFEROL-CMPD	-	-	2R-3R-Dihydroflavonols	-	(+)-dihydrokaempferol	-	(C 15);(H 12);(O 6)	(REFMET Aromadendrin NIL |midford| 3697479617 NIL NIL); (CHEBI 15401 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 122850 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC15401 NIL |kothari| 3608991478 NIL NIL); (LIGAND-CPD C00974 NIL |kr| 3410284650 NIL NIL); (CAS 480-20-6)	C3(/C=C(\C=C/C(/[C@H]1(OC2(\C(\C([C@@H]1O)=O)=C(/C=C(/C=2)/O)\O)))=3)/O)	(+)-aromadendrin; (2R,3R)-dihydrokaempferol	['-']
2-ACETO-2-HYDROXY-BUTYRATE	-	-	CPD-12642	-	(S)-2-aceto-2-hydroxybutanoate	-	(C 6);(H 9);(O 4)	(REFMET Acetohydroxybutyric acid NIL |midford| 3701443689 NIL NIL); (BIGG 2ahbut NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 21145135 NIL |kothari| 3641818093 NIL NIL); (HMDB HMDB06900 NIL |kothari| 3608602350 NIL NIL); (CHEBI 49256 NIL |brito| 3567966536 NIL NIL); (CHEMSPIDER 10607847 NIL |kothari| 3563631847 NIL NIL); (LIGAND-CPD C06006 NIL |keseler| 3342801886 NIL NIL); (CAS 3142-65-2)	CC[C@@](O)(C(=O)[O-])C(C)=O	(S)-2-aceto-2-hydroxy-butyrate; (S)-2-hydroxy-2-ethyl-3-oxobutanoate	['-']
ENT-KAUR-16-EN-19-OL	-	-	Compounds	-	ent-kaurenol	-	(C 20);(H 32);(O 1)	(CHEBI 29611 NIL |kothari| 3651889255 NIL NIL); (PUBCHEM 443465 NIL |kothari| 3651883220 NIL NIL); (HMDB HMDB36727 NIL |kothari| 3608602545 NIL NIL); (LIGAND-CPD C11872 NIL |taltman| 3459474374 NIL NIL)	C=C1([C@H]4(C[C@]3(C1)(CC[C@@H]2([C@](C)(CO)CCC[C@](C)2[C@@H]3CC4))))	ent-kaur-16-en-19-ol	['-']
ENT-KAUR-16-EN-19-AL	-	-	Compounds	-	ent-kaurenal	-	(C 20);(H 30);(O 1)	(CHEBI 29609 NIL |kothari| 3641835422 NIL NIL); (HMDB HMDB36728 NIL |kothari| 3608603001 NIL NIL); (CHEMSPIDER 391680 NIL |kothari| 3563631599 NIL NIL); (PUBCHEM 443466 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C11873 NIL |kr| 3410284649 NIL NIL)	C=C1([C@H]4(C[C@]3(C1)(CC[C@@H]2([C@](C)(C=O)CCC[C@](C)2[C@@H]3CC4))))	ent-kaur-16-en-19-al	['-']
CPD1F-132	-	-	Diterpenes	-	ent-kaur-16-en-19-oate	-	(C 20);(H 29);(O 2)	(CHEBI 57297 NIL |kothari| 3608037945 NIL NIL); (LIPID_MAPS LMPR0104130004 NIL |kothari| 3594492088 NIL NIL); (PUBCHEM 25200785 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C11874 NIL |kr| 3410284650 NIL NIL)	C=C1([C@H]4(C[C@]3(C1)(CC[C@@H]2([C@@](C([O-])=O)(C)CCC[C@](C)2[C@@H]3CC4))))	ent-kaurenoate; ent-kaurenoic acid; ent-kaur-16-en-19-oic acid; ent-kaurenoic acid	['-']
CPD-13687	-	-	Aromatics; Glucosides	-	1-naphthol 6'-O-malonylglucoside	-	(C 19);(H 19);(O 9)	(PUBCHEM 90658594 NIL |kothari| 3641818092 NIL NIL)	C2(\C=C1(\C=C/C=C(C/1=C/C=2)/O[C@@H]3(O[C@@H]([C@H]([C@@H]([C@H]3O)O)O)COC(=O)CC(=O)[O-])))	['-']	['-']
S-ADENOSYLMETHIONINAMINE	-	-	Compounds	-	S-adenosyl 3-(methylsulfanyl)propylamine	dAdoMet	(C 14);(H 24);(N 6);(O 3);(S 1)	(REFMET S-Adenosylmethioninamine NIL |midford| 3701443689 NIL NIL); (BIGG ametam NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC57443 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00988 NIL |kothari| 3608602475 NIL NIL); (CHEBI 57443 NIL |taltman| 3498852223 NIL NIL); (PUBCHEM 25203490 NIL |taltman| 3451921010 NIL NIL); (LIGAND-CPD C01137 NIL |kr| 3346617699 NIL NIL)	C[S+](CCC[NH3+])C[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(\C/2=N/C=N\C(/N)=3)))	S-adenosyl-(5')-3-methylthiopropylamine; dcSAM; decarboxylated AdoMet; (5-deoxy-5-adenosyl)(3-aminopropyl) methylsulfonium salt; decarboxylated SAM; S-adenosylmethioninamine; decarboxylated S-adenosylmethionine; S-methyl-S-adenosyl homocysteamine; 3-amino-propyl-S-adenosine; S-adenosyl-L-methioninamine; S-adenosyl 3-(methylthio)propylamine	['-']
CPD-720	-	-	C28-Brassinosteroids; C28-Steroids	-	6-deoxotyphasterol	-	(C 28);(H 50);(O 3)	(PUBCHEM 16061346 NIL |kothari| 3686579210 NIL NIL); (CHEBI 20717 NIL |kothari| 3594051938 NIL NIL); (LIGAND-CPD C15801 NIL |taltman| 3459474373 NIL NIL)	CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(CC[C@H]1(C[C@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34))))	deoxotyphasterol	['-']
CPD-14431	-	-	Pyrone-substituted-coumarins	-	4-O- &beta -D-glucosyl-daphnetin	-	(C 15);(H 16);(O 9)	(PUBCHEM 90657434 NIL |kothari| 3641818092 NIL NIL)	C2(OC3(/C(/O)=C\C=C/C(/C(/O[C@H]1([C@@H]([C@H]([C@H](O)[C@H](O1)CO)O)O))=C\2)=3))(=O)	['-']	['-']
FORMATE	-	-	Short-Chain-Carboxylates	-	formate	-	(C 1);(H 1);(O 2)	(BIGG 33693 NIL |kothari| 3584718837 NIL NIL); (REFMET Formic acid NIL |midford| 3701443689 NIL NIL); (BIGG for NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC15740 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00142 NIL |kothari| 3594494374 NIL NIL); (CHEMSPIDER 277 NIL |kothari| 3563632945 NIL NIL); (CHEBI 15740 NIL |taltman| 3452363517 NIL NIL); (PUBCHEM 283 NIL |taltman| 3451921010 NIL NIL); (LIGAND-CPD C00058 NIL |kr| 3346617701 NIL NIL); (CAS 64-18-6)	C([O-])=O	formic acid	['-']
CPD-412	-	-	Compounds	-	trans-5-O-(4-coumaroyl)shikimate	-	(C 16);(H 15);(O 7)	(CHEBI 57768 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25245116 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C02947 NIL |kr| 3410284649 NIL NIL)	C(O[C@H]1([C@H](O)[C@H](O)/C=C(C1)/C([O-])=O))(=O)/C=C/C2(\C=C/C(/O)=C\C=2)	4-coumaroylshikimate; trans-(p-coumaroyl)-shikimate	['-']
DEOXYGUANOSINE	-	-	Nucleosides; Purine-Deoxyribonucleosides	-	2'-deoxyguanosine	-	(C 10);(H 13);(N 5);(O 4)	(PUBCHEM 135398592 NIL |kothari| 3760047716 NIL NIL); (REFMET Deoxyguanosine NIL |midford| 3697479617 NIL NIL); (BIGG dgsn NIL |kothari| 3661824226 NIL NIL); (CHEBI 17172 NIL |kothari| 3641835422 NIL NIL); (METABOLIGHTS MTBLC17172 NIL |kothari| 3609160995 NIL NIL); (HMDB HMDB00085 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 618 NIL |kothari| 3563632910 NIL NIL); (LIGAND-CPD C00330 NIL |kr| 3346617699 NIL NIL); (CAS 961-07-9)	C(O)[C@H]1(O[C@H](C[C@H](O)1)N2(\C=N/C3(C(=O)NC(/N)=N/C2=3)))	deoxyguanosine	['-']
CPD-14507	-	-	Diterpenes	-	rebaudioside B	-	(C 38);(H 59);(O 18)	(PUBCHEM 135398068 NIL |kothari| 3760047716 NIL NIL); (CAS 58543-17-2 NIL |hartmut| 3549730094 NIL NIL)	C=C1(C[C@@]57(C[C@@]1(O[C@@H]4(O[C@@H]([C@@H](O)[C@H](O[C@H]2([C@H](O)[C@H]([C@H](O)[C@@H](CO)O2)O))[C@@H](O[C@H]3([C@H](O)[C@@H](CO)O[C@H]([C@H](O)3)O))4)CO))CC[C@@H]([C@]6(C)(CCC[C@](C([O-])=O)(C)[C@@H](CC5)6))7))	['-']	['-']
CPD-14506	-	-	Diterpenes	-	rebaudioside A	-	(C 44);(H 70);(O 23)	(PUBCHEM 135397978 NIL |kothari| 3760047716 NIL NIL); (CAS 58543-16-1 NIL |hartmut| 3549730157 NIL NIL)	C=C1(C[C@@]68(C[C@@]1(O[C@@H]4(O[C@@H]([C@@H](O)[C@H](O[C@H]2([C@H](O)[C@H]([C@H](O)[C@@H](CO)O2)O))[C@@H](O[C@H]3([C@H](O)[C@@H](CO)O[C@H]([C@H](O)3)O))4)CO))CC[C@@H]([C@]7(C)(CCC[C@](C(O[C@H]5([C@H](O)[C@H]([C@H](O)[C@@H](CO)O5)O))=O)(C)[C@@H](CC6)7))8))	truvia; 19-O-&beta-glucopyranosyl-13-O-(&beta-glucopyranosyl(1-2)-&beta-glucopyranosyl(1-3))-&beta-glucopyranosyl-13-hydroxykaur-16-en-19-oic acid	['-']
DEHYDROQUINATE	-	-	Compounds	-	3-dehydroquinate	-	(C 7);(H 9);(O 6)	(REFMET 3-Dehydroquinate NIL |midford| 3701443689 NIL NIL); (BIGG 3dhq NIL |kothari| 3661824225 NIL NIL); (HMDB HMDB12710 NIL |kothari| 3608602354 NIL NIL); (CHEMSPIDER 4573866 NIL |kothari| 3563632037 NIL NIL); (PUBCHEM 5460271 NIL |taltman| 3466375284 NIL NIL); (CHEBI 32364 NIL |taltman| 3452363449 NIL NIL); (LIGAND-CPD C00944 NIL |kr| 3346617699 NIL NIL); (CAS 10534-44-8)	C(=O)([O-])[C@]1(O)(CC(=O)[C@@H](O)[C@H](O)C1)	3-dehydroquinic acid; 5-dehydroquinic acid; 5-dehydroquinate; 5-de-H-quinate; rel-(1R,3R,4S)-1,3,4-trihydroxy-5-oxocyclohexanecarboxylate	['-']
Very-Long-Chain-Aldehydes	-	-	Fatty-Aldehydes	-	very-long-chain fatty aldehyde	-	['-']	-	C(CCCCCCCCCCCCCCCCCCCCCC=O)[R]	very-long-chain fatty aldehyde	['-']
CARBON-MONOXIDE	-	-	Compounds	-	carbon monoxide	CO	(C 1);(O 1)	(METABOLIGHTS MTBLC17245 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01361 NIL |kothari| 3604149741 NIL NIL); (CHEMSPIDER 275 NIL |kothari| 3563632945 NIL NIL); (CHEBI 17245 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 281 NIL |taltman| 3497976212 NIL NIL); (LIGAND-CPD C00237 NIL |kr| 3410284649 NIL NIL); (CAS 630-08-0)	[C-]#[O+]	carbon monooxide	['-']
CPD-653	-	-	NADHX	-	(S)-NADHX	-	(C 21);(H 29);(N 7);(O 15);(P 2)	(HMDB HMDB59644 NIL |kothari| 3608602092 NIL NIL); (CHEBI 64074 NIL |kothari| 3557072876 NIL NIL); (PUBCHEM 25203523 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C04856 NIL |kr| 3410284650 NIL NIL)	C1(/N([C@@H](O)CCC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=N/C4(C(/N)=N\C=N/C3=4))))[C@@H](O)[C@@H](O)5))	(6S)-6-&beta-hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide	['-']
UDP-APIOSE	-	-	UDP-sugar	-	UDP-D-apiose	-	(C 14);(H 20);(N 2);(O 16);(P 2)	(PUBCHEM 71581050 NIL |kothari| 3641818093 NIL NIL); (HMDB HMDB12301 NIL |kothari| 3608601926 NIL NIL); (CHEBI 73883 NIL |kothari| 3608037944 NIL NIL); (LIGAND-CPD C01623 NIL |taltman| 3459474373 NIL NIL)	C(OP(=O)([O-])OP(=O)([O-])O[C@H]1(OC[C@](O)(CO)[C@@H](O)1))[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=C/C(=O)NC(=O)3))	['-']	['-']
CPD-17293	SUPER	Fatty acyls	Fatty-Acids-Within-Glycerolipids; Omega-6-Fatty-Acids	Non-esterified fatty acid	[glycerolipid]-(7Z,10Z)-hexadecadienoate	-	['-']	-	CCCCC\C=C/C\C=C/CCCCCC(=O)[a glycerolipid]	[glycerolipid]-(7Z,10Z)-hexadecadienoic acid	['-']
CPD-14280	-	Fatty acyls	Long-Chain-Trans-23-Dehydroacyl-CoA	Acyl-Coenzyme A	trans-arachido-2-enoyl-CoA	-	(C 41);(H 68);(N 7);(O 17);(P 3);(S 1)	(PUBCHEM 71627315 NIL |kothari| 3619400315 NIL NIL); (CHEBI 74691 NIL |kothari| 3608052289 NIL NIL)	CCCCCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O	trans-2,3-dihydro-arachido-2-enoyl-CoA; (2E)-arachidoenoyl-CoA	['-']
CPD-14504	-	-	Diterpenes	-	stevioside	-	(C 38);(H 60);(O 18)	(PUBCHEM 442089 NIL |kothari| 3760047716 NIL NIL); (CHEBI 9271 NIL |caspi| 3747591542 NIL NIL); (HMDB HMDB34945 NIL |kothari| 3608602544 NIL NIL); (LIGAND-CPD C09189 NIL |kothari| 3557067821 NIL NIL); (CAS 57817-89-7 NIL |hartmut| 3549730047 NIL NIL)	C=C1(C[C@@]57(C[C@@]1(O[C@@H]3(O[C@@H]([C@@H](O)[C@H](O)[C@@H](O[C@H]2([C@H](O)[C@H]([C@H](O)[C@@H](CO)O2)O))3)CO))CC[C@@H]([C@]6(C)(CCC[C@](C(O[C@H]4([C@H](O)[C@H]([C@H](O)[C@@H](CO)O4)O))=O)(C)[C@@H](CC5)6))7))	13-[(2-O-.&beta.-D-Glucopyranosyl-.&alpha.-D-glucopyranosyl)oxy]kaur-16-en-18-oic acid .&beta.-D-glucopyranosyl ester	['-']
CPD-5602	-	-	Compounds	-	N-dimethylethanolamine	-	(C 4);(H 12);(N 1);(O 1)	(REFMET Dimethylethanolamine NIL |midford| 3701443689 NIL NIL); (PUBCHEM 5249138 NIL |taltman| 3466375284 NIL NIL)	C[NH+](C)CCO	['-']	['-']
Ox-Thioredoxin	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
Red-Thioredoxin	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
FERULIC-ACID	-	-	Phenylpropanoids	-	ferulate	-	(C 10);(H 9);(O 4)	(REFMET Trans-Ferulic acid NIL |midford| 3701443689 NIL NIL); (METABOLIGHTS MTBLC29749 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00954 NIL |kothari| 3608602252 NIL NIL); (CHEMSPIDER 4573888 NIL |kothari| 3563631757 NIL NIL); (PUBCHEM 54691413 NIL |ong| 3535722629 NIL NIL); (CHEBI 29749 NIL |taltman| 3452363450 NIL NIL); (CAS 1135-24-6); (LIGAND-CPD C01494 NIL |sreddy| 3298656357 NIL NIL)	COC1(\C(\O)=C/C=C(/C=C/C([O-])=O)/C=1)	ferulic acid; 4-hydroxy-3-methoxycinnamic acid; caffeic acid 3-methyl ether; 4-hydroxy-3-methoxycinnamate	['-']
CAFFEOYLSHIKIMATE	-	-	Compounds	-	5-O-caffeoylshikimate	-	(C 16);(H 15);(O 8)	(CHEBI 91005 NIL |kothari| 3686585520 NIL NIL); (PUBCHEM 25243950 NIL |kothari| 3641818093 NIL NIL); (HMDB HMDB33999 NIL |kothari| 3608602959 NIL NIL); (LIGAND-CPD C10434 NIL |kr| 3410284649 NIL NIL)	C(O[C@H]1([C@H](O)[C@H](O)/C=C(C1)/C([O-])=O))(=O)/C=C/C2(\C=C/C(/O)=C(C=2)/O)	caffeoylshikimic acid; 5--O-caffeoylshikimic acid; caffeoylshikimate	['-']
CPD-4482	-	-	Compounds	-	3-methyl-4-cis-hydroxy-2-butenal	-	(C 5);(H 8);(O 2)	(CHEBI 133364 NIL |kothari| 3716218713 NIL NIL); (CHEMSPIDER 14441281 NIL |kothari| 3563631852 NIL NIL); (PUBCHEM 12487266 NIL |taltman| 3466375284 NIL NIL)	CC(\CO)=C\C=O	['-']	['-']
VITEXIN	-	-	8-C-glucosyl-flavone	-	vitexin	-	(C 21);(H 19);(O 10)	(REFMET Vitexin NIL |midford| 3701443689 NIL NIL); (CHEBI 57963 NIL |kothari| 3686585521 NIL NIL); (PUBCHEM 49791957 NIL |kothari| 3686579210 NIL NIL); (METABOLIGHTS MTBLC16954 NIL |kothari| 3608991478 NIL NIL); (LIPID_MAPS LMPK12110194 NIL |kothari| 3594492089 NIL NIL); (LIGAND-CPD C01460 NIL |sreddy| 3295725447 NIL NIL); (CAS 3681-93-4)	C([C@@H]4([C@H]([C@@H]([C@H]([C@H](C2(/C3(/OC(/C1(\C=C/C(/O)=C\C=1))=C/C(C(/C(/O)=C\C(\[O-])=2)=3)=O)))O4)O)O)O))O	apigenin 8-C-glucoside; 8C-hexosyl apigenin; Apigenin 8-C-glucoside	['-']
91018-TRIHYDROXYSTEARATE	-	Fatty acyls	Long-Chain-234-Saturated-Fatty-Acids; Omega-Hydroxy-long-Chain-Fatty-Acid	Non-esterified fatty acid	9,10,18-trihydroxystearate	-	(C 18);(H 35);(O 5)	(REFMET Phloionolic acid NIL |midford| 3701443689 NIL NIL); (PUBCHEM 25200590 NIL |taltman| 3466375284 NIL NIL)	C(O)CCCCCCCC(O)C(O)CCCCCCCC(=O)[O-]	['-']	['-']
BENZOATE	-	-	Benzoates	-	benzoate	-	(C 7);(H 5);(O 2)	(REFMET Benzoic acid NIL |midford| 3701443689 NIL NIL); (METABOLIGHTS MTBLC16150 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01870 NIL |kothari| 3594494374 NIL NIL); (CHEMSPIDER 237 NIL |kothari| 3563632955 NIL NIL); (PUBCHEM 242 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00180 NIL |taltman| 3459474374 NIL NIL); (CHEBI 16150 NIL |taltman| 3452363531 NIL NIL); (CAS 65-85-0)	C(C1(\C=C/C=C\C=1))([O-])=O	benzoic acid; benzenecarboxylic acid; phenylformic acid	['-']
CPD-6441	-	-	Aromatics	-	methyl benzoate	-	(C 8);(H 8);(O 2)	(LIGAND-CPD C20645 NIL |kothari| 3619443260 NIL NIL); (METABOLIGHTS MTBLC72775 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB33968 NIL |kothari| 3594494419 NIL NIL); (CHEBI 72775 NIL |kothari| 3577646961 NIL NIL); (CHEMSPIDER 6883 NIL |kothari| 3563632694 NIL NIL); (PUBCHEM 7150 NIL |taltman| 3466375284 NIL NIL)	COC(C1(\C=C/C=C\C=1))=O	benzoic acid methyl ester; methyl benzenecarboxylate	['-']
CPD-5441	-	-	Compounds	-	N-dimethylethanolamine phosphate	-	(C 4);(H 11);(N 1);(O 4);(P 1)	(REFMET N,N-dimethylethanolamine phosphate NIL |midford| 3701443689 NIL NIL); (CHEBI 58641 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25201906 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C13482 NIL |kr| 3410284649 NIL NIL)	C[NH+](CCOP([O-])([O-])=O)C	N,N-dimethylethanolamine phosphate; dimethylethanolamine phosphate; P-DME	['-']
CPD-20014	-	-	8-C-glucosyl-flavone; CPD-20048	-	vicenin-2	-	(C 27);(H 29);(O 15)	(PUBCHEM 129320472 NIL |kothari| 3716212929 NIL NIL); (CHEBI 75440 NIL |caspi| 3702671297 NIL NIL); (CAS 23666-13-9 NIL |caspi| 3702671297 NIL NIL)	C(O)[C@@H]5([C@@H](O)[C@H](O)[C@@H](O)[C@H](C3(/C(/[O-])=C([C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))\C4(\OC(/C2(\C=C/C(/O)=C\C=2))=C/C(=O)C(/C(/O)=3)=4)))O5)	6,8-di-C-glucosyl-4',5,7-trihydroxyflavone; 6,8-di-C-glucosyl-apigenin; 5,7,4'-trihydroxyflavone-6,8-di-C-glucoside; isovitexin 8-C-&beta-glucoside	['-']
Long-Chain-Fatty-Acids	SUPER	Fatty acyls	Fatty-Acids	Non-esterified fatty acid	long-chain fatty acid	-	['-']	(CHEBI 15904 NIL |kothari| 3498870748 NIL NIL); (LIGAND-CPD C00638 NIL |kothari| 3498870748 NIL NIL)	C(CCCCCCCCCCCC([O-])=O)[R]	LCFA	['-']
Long-chain-fatty-acyl-AMPs	Long-Chain-Fatty-Acids	Fatty acyls	Fatty-acyl-adenylate; Long-Chain-Fatty-Acids	Non-esterified fatty acid	long-chain fatty-acyl adenylate ester	-	['-']	-	C(CCCCCCCCCCCC(OP(OC[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3))(=O)[O-])=O)[R]	['-']	['-']
CPD-730	Long-Chain-Fatty-Acids	Fatty acyls	Long-Chain-Fatty-Acids	Non-esterified fatty acid	8-[(1R,2R)-3-oxo-2-{(Z)-pent-2-enyl}cyclopentyl]octanoate	OPC-8:0; FA 18:3;O; NEFA 18:3;O	(C 18);(H 29);(O 3)	(CHEBI 15720 NIL |caspi| 3744452367 NIL NIL); (PUBCHEM 126961123 NIL |kothari| 3716212930 NIL NIL); (HMDB HMDB36217 NIL |kothari| 3608602493 NIL NIL); (LIPID_MAPS LMFA02010006 NIL |kothari| 3594492059 NIL NIL); (LIGAND-CPD C04780 NIL |taltman| 3459474373 NIL NIL)	CC\C=C/C[C@H]1([C@H](CCC(=O)1)CCCCCCCC([O-])=O)	3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-octanoic acid; oxopentenyl-cyclopentane-octanoic acid; OPC8; OPC-8:0	['-']
CPDQT-458	Long-Chain-Fatty-Acids	Fatty acyls	2R-HYDROPEROXY-FATTY-ACIDS; Long-Chain-Fatty-Acids	Non-esterified fatty acid	2-R-hydroperoxy-linolenate	-	(C 18);(H 30);(O 4)	-	CC\C=C/C\C=C/C\C=C/CCCCCCC(OO)C(=O)O	2-R-hydroperoxy-linolenic acid; 2-R-hydroperoxy-all-cis-9,12,15-octadecatrienoic acid; 2-R-hydroperoxy-(9Z,12Z,15Z)-octadecatrienoic acid; 2-R-hydroperoxy-(9,12,15)-linolenic acid; 2-R-hydroperoxy-9Z,12Z,15Z-octadecatrienoate; (9Z,12Z,15Z)-2-hydroperoxyoctadeca-9,12,15-trienoic acid	['-']
UDP-SULFOQUINOVOSE	-	-	UDP-sugar	-	UDP-&alpha-D-sulfoquinovopyranose	-	(C 15);(H 21);(N 2);(O 19);(P 2);(S 1)	(CHEBI 60009 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25200933 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C11521 NIL |taltman| 3459474374 NIL NIL)	C(OP(=O)([O-])OP(=O)(O[C@H]1(O[C@H](CS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@@H](O)1))[O-])[C@@H]2([C@@H](O)[C@@H](O)[C@@H](O2)N3(\C=C/C(=O)NC(=O)3))	UDP-6-sulfoquinovose; UDP-sulfoquinovose; UDP-&alpha-D-sulfoquinovose	['-']
SO3	-	-	Inorganic-Anions	-	sulfite	-	(O 3);(S 1)	(BIGG so3 NIL |kothari| 3661824226 NIL NIL); (HMDB HMDB00240 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 1068 NIL |kothari| 3563632840 NIL NIL); (CAS 14265-45-3 NIL |kothari| 3472227215 NIL NIL); (PUBCHEM 1099 NIL |taltman| 3466375285 NIL NIL); (CHEBI 17359 NIL |taltman| 3452438204 NIL NIL)	[O-]S([O-])=O	SO3; SO3-2	trioxosulfate(2-)
CELLULOSE	-	-	1-4-beta-D-Glucan	-	cellulose	-	['-']	(|Wikipedia| Cellulose NIL |caspi| 3510089264 NIL NIL); (LIGAND-CPD C00760 NIL |sreddy| 3295117790 NIL NIL)	[C@@H]1([R1])([C@H](O)[C@@H](O)[C@@H](O[C@H](CO)1)O[C@H]2([C@H](O)[C@@H](O)[C@@H](O[C@H](CO)2)O[C@H]3([C@H](O)[C@@H](O)[C@@H](O[C@H](CO)3)O[C@H]4([C@H](O)[C@@H](O)[C@H]([R2])O[C@H](CO)4))))	(1,4-&beta-D-glucosyl)n	['-']
Pyruvate-dehydrogenase-dihydrolipoate	-	-	Dihydro-Lipoyl-Proteins	-	[pyruvate dehydrogenase E2 protein] N6-dihydrolipoyl-L-lysine	-	['-']	(LIGAND-CPD C15973 NIL |paley| 3513948628 NIL NIL)	C([[pyruvate dehydrogenase] lipoyl carrier component])C(=O)C(CCCCNC(CCCCC(S)CCS)=O)N[[pyruvate dehydrogenase] lipoyl carrier component]	['-']	['-']
CPD-9502	-	-	Compounds	-	3,5-dimethoxytoluene	-	(C 9);(H 12);(O 2)	(CHEBI 141217 NIL |kothari| 3760050701 NIL NIL); (HMDB HMDB59853 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 15303754 NIL |kothari| 3563632362 NIL NIL); (PUBCHEM 77844 NIL |taltman| 3466375284 NIL NIL)	CC1(\C=C(/C=C(\C=1)/OC)\OC)	3,5-dimethoxy toluene; orcinol dimethyl ether; 1,3-dimethoxy-5-methylbenzene; 5-methylresorcinol dimethyl ether; DMT	['-']
5-METHYLTHIOADENOSINE	-	-	Compounds	-	S-methyl-5'-thioadenosine	-	(C 11);(H 15);(N 5);(O 3);(S 1)	(REFMET 5'-Methylthioadenosine NIL |midford| 3697479617 NIL NIL); (BIGG 5mta NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC17509 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01173 NIL |kothari| 3594494379 NIL NIL); (DRUGBANK DB02282 NIL |kothari| 3594430403 NIL NIL); (CHEMSPIDER 388321 NIL |kothari| 3563631732 NIL NIL); (PUBCHEM 439176 NIL |taltman| 3466375285 NIL NIL); (CHEBI 17509 NIL |taltman| 3452363491 NIL NIL); (LIGAND-CPD C00170 NIL |kr| 3346617701 NIL NIL); (CAS 2457-80-9)	CSC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(\C/2=N/C=N\C(/N)=3)))	methylthioadenosine; 5'-methylthioadenosine; MTA	['-']
CPD-708	-	Sterol lipids	C28-3-beta-hydroxysteroid	Sterol (free)	campest-4-en-3&beta-ol	-	(C 28);(H 48);(O 1)	(CHEBI 18535 NIL |kothari| 3716218713 NIL NIL); (PUBCHEM 11988278 NIL |kothari| 3686579210 NIL NIL); (LIGAND-CPD C15784 NIL |taltman| 3459474373 NIL NIL)	CC(C)[C@H](C)CC[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(CCC1(\[C@@](CC[C@H](O)\C=1)(C)[C@H]2CC[C@](C)34))))	methylcholestenol; (24R)-24-methyl-cholest-4-en-3&beta-ol	['-']
